recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion,customer_types,customer_types
1,301.0263156902858,1,0,1,0,2,1,1,3,3
8,61.85870283895194,1,0,1,0,1,1,1,3,3
2,693.2100179915701,1,0,2,1,2,0,1,3,3
9,392.4535999303944,0,1,2,0,2,1,1,3,3
7,500.90566864504984,0,1,2,1,3,-1,1,3,3
10,234.35253257782952,0,1,1,0,1,0,1,3,3
3,529.7414431160132,1,0,3,1,3,0,1,3,3
2,518.95438436798,1,0,1,1,3,0,1,3,3
2,270.6436911431969,0,1,1,0,1,1,1,3,3
10,237.33266856731115,0,0,2,0,2,-1,1,3,3
10,29.99,0,1,2,0,1,-1,1,3,3
6,135.0839314622646,0,0,1,1,1,0,1,3,3
8,29.99,0,1,1,0,1,1,1,3,3
7,212.18294161921176,0,1,1,0,1,0,1,3,3
3,418.50750298339995,1,1,1,1,2,1,1,3,3
5,734.1397946275443,0,1,2,1,1,1,1,3,3
1,674.1908912178608,0,1,1,1,1,0,1,3,3
11,146.89570267213566,0,1,2,1,2,1,1,3,3
1,622.6452778816091,0,1,1,1,3,1,1,3,3
1,44.26793906357151,1,0,1,0,1,-1,1,3,3
3,487.07036608421936,0,0,1,0,1,-1,1,3,3
1,136.78403616522914,0,0,1,0,1,-1,1,3,3
1,617.9407915304369,1,0,1,1,2,-1,1,3,3
3,264.9326572158187,0,0,2,0,1,1,1,3,3
1,155.41092212927921,1,0,2,0,1,1,1,3,3
9,53.77594759482116,1,0,2,0,1,0,1,3,3
9,108.28526720328598,0,1,2,1,1,1,1,3,3
2,68.92087671200645,1,0,2,0,1,-1,1,3,3
9,83.96012479247071,1,0,1,0,2,-1,1,3,3
1,29.99,0,1,2,1,2,1,1,3,3
2,29.99,1,0,2,0,1,-1,1,3,3
8,328.88566925026174,1,1,3,0,1,-1,1,3,3
4,78.11794540557638,0,1,2,0,1,-1,1,3,3
1,617.351826824155,1,0,1,1,3,-1,1,3,3
9,96.91326251029658,0,1,1,0,1,-1,1,3,3
2,213.33292199129974,1,0,2,0,2,0,1,3,3
4,433.35220645268146,0,0,1,0,3,-1,1,3,3
7,831.0070338260866,0,1,1,1,3,0,1,3,3
12,282.5502113466037,1,1,2,0,1,0,1,3,3
1,487.7241230927251,1,0,1,0,1,-1,1,3,3
7,149.68283238943647,0,0,2,0,1,1,1,3,3
4,473.0928491609707,1,0,1,0,2,0,1,3,3
2,306.81260777077335,0,1,2,0,1,-1,1,3,3
4,668.5836212612754,1,1,2,1,2,0,1,3,3
2,669.6900031081742,1,0,1,1,2,0,1,3,3
1,557.3575757030056,0,1,2,1,1,1,1,3,3
2,281.27278982686937,1,0,1,0,1,1,1,3,3
7,34.696281120206216,0,0,2,0,2,1,1,3,3
5,283.1841797119024,0,1,1,1,2,0,1,3,3
1,1042.9719315181628,0,1,1,1,2,-1,1,3,3
2,821.2711536054392,0,1,1,1,1,-1,1,3,3
4,341.1768080292503,0,1,1,0,1,0,1,3,3
2,455.35052719987544,0,1,1,0,3,-1,1,3,3
9,69.04655407511078,1,0,1,0,2,-1,1,3,3
1,1022.2776427390081,0,1,1,1,2,-1,1,3,3
1,581.6512183895617,0,1,2,1,3,-1,1,3,3
10,291.55093925587107,0,0,1,0,2,1,1,3,3
1,141.73256925663537,0,0,1,1,2,1,1,3,3
1,544.8126847571041,0,1,1,1,2,-1,1,3,3
7,116.65989983297996,1,0,3,0,1,0,1,3,3
1,381.9897869861654,1,0,1,0,3,-1,1,3,3
4,945.188456196232,0,0,2,1,2,0,1,3,3
1,58.33398039592,1,0,1,0,1,1,1,3,3
6,229.2413895252334,0,1,2,0,1,1,1,3,3
1,250.560016268791,1,1,3,0,2,-1,1,3,3
6,121.33397631708795,1,0,1,0,2,-1,1,3,3
1,287.7403499909497,1,0,1,0,1,-1,1,3,3
2,422.6949415644568,0,1,2,0,1,-1,1,3,3
1,1235.172522903445,1,0,1,1,2,-1,1,3,3
1,714.5281988891,1,1,2,1,2,-1,1,3,3
12,89.97352049030985,0,1,1,1,1,-1,1,3,3
2,2037.3067616333858,1,1,1,1,3,-1,1,3,3
7,35.72423992403861,1,0,1,0,1,1,1,3,3
3,120.28895949721641,0,1,2,0,1,-1,1,3,3
4,705.8963455511042,1,0,2,1,1,1,1,3,3
1,654.2640833870962,1,1,2,1,1,0,1,3,3
9,189.21915717552235,0,1,3,0,2,-1,1,3,3
3,133.90405858090648,0,0,1,0,1,1,1,3,3
1,479.64578283594506,0,0,2,0,1,-1,1,3,3
1,54.48380595549957,1,0,1,0,2,-1,1,3,3
2,29.99,1,0,2,0,1,1,1,3,3
2,157.7049926749937,0,0,1,0,2,-1,1,3,3
10,229.18994558196246,0,1,1,0,2,1,1,3,3
1,487.1933278068595,1,0,1,0,2,-1,1,3,3
7,421.47983774533344,1,0,1,0,1,0,1,3,3
11,177.21189695877885,0,0,1,0,1,1,1,3,3
9,169.320096135087,0,0,1,0,1,-1,1,3,3
8,135.80510320277682,1,0,2,0,1,-1,1,3,3
10,418.7347654102027,1,1,1,0,1,-1,1,3,3
6,97.38910397115392,0,0,1,0,1,-1,1,3,3
1,326.9008673667555,1,0,2,0,1,1,1,3,3
1,1617.5762208816163,1,0,1,1,2,1,1,3,3
4,139.2985540425996,0,1,1,1,1,1,1,3,3
3,730.8231176186197,0,0,3,1,2,1,1,3,3
9,339.4794667034725,0,1,1,0,1,-1,1,3,3
6,420.1749271463679,0,0,1,0,1,1,1,3,3
2,39.52153121415989,0,0,2,0,2,-1,1,3,3
6,421.6618197257673,0,0,1,0,1,1,1,3,3
2,346.75688544088837,1,1,1,0,1,-1,1,3,3
11,166.29765683144308,0,1,1,1,2,0,1,3,3
10,85.2139045885069,1,0,2,0,1,-1,1,3,3
2,287.1249929514813,1,0,1,0,1,-1,1,3,3
1,324.9494553039508,0,1,1,0,2,1,1,3,3
10,216.97287698586308,0,1,2,0,2,-1,1,3,3
6,357.76748160629967,1,0,1,0,2,-1,1,3,3
3,2255.6796432123283,1,1,2,1,3,-1,1,3,3
6,1001.8722124651455,1,1,1,1,3,-1,1,3,3
1,1491.6776635665008,0,1,1,1,2,0,1,3,3
5,238.46106417482017,1,0,2,0,1,0,1,3,3
3,814.7190028163282,0,1,2,1,1,1,1,3,3
10,75.44736343727439,1,0,3,0,2,1,1,3,3
2,681.2937505094599,0,1,2,1,3,1,1,3,3
1,302.6384018359875,0,0,1,0,1,1,1,3,3
3,458.2119853397932,0,1,2,0,3,0,1,3,3
6,42.97984212703234,0,1,2,0,1,1,1,3,3
1,29.99,0,1,1,0,2,-1,1,3,3
3,1017.9304492203539,0,0,1,1,3,1,1,3,3
2,399.26767696035023,0,1,1,0,1,1,1,3,3
11,193.1352669928738,0,1,1,0,1,1,1,3,3
1,70.36647304769365,0,0,1,0,2,-1,1,3,3
1,420.7450588630035,1,0,1,0,2,-1,1,3,3
5,408.63863443156924,1,0,1,0,3,1,1,3,3
1,29.99,1,0,2,0,2,1,1,3,3
1,160.56486467042706,0,0,2,0,2,-1,1,3,3
4,565.9828700428423,1,0,2,1,1,-1,1,3,3
9,285.1700071126994,0,0,1,0,2,-1,1,3,3
10,60.743568681803495,0,1,2,0,1,1,1,3,3
1,33.59996752908012,1,0,1,0,2,-1,1,3,3
1,1625.435607044976,0,0,2,1,1,1,1,3,3
8,80.65451561822987,0,0,1,0,1,1,1,3,3
9,360.0223573785861,0,1,1,0,1,1,1,3,3
9,176.2751348817487,1,0,2,0,2,-1,1,3,3
6,564.0641363773724,0,0,2,1,1,-1,1,3,3
4,29.99,1,0,2,0,1,1,1,3,3
2,363.1938589392753,0,1,2,0,1,0,1,3,3
6,128.1651982203651,1,0,2,0,1,0,1,3,3
4,29.99,1,0,1,1,1,-1,1,3,3
2,389.4846711122533,1,0,2,0,1,-1,1,3,3
6,261.04270893332665,1,0,1,1,1,-1,1,3,3
10,66.38573034209124,1,0,3,0,1,-1,1,3,3
2,224.08167450960002,0,1,1,0,2,1,1,3,3
2,444.47857441959667,1,0,1,1,2,-1,1,3,3
3,127.29501605806439,0,1,1,0,2,1,1,3,3
9,393.2127551612012,1,0,1,0,1,0,1,3,3
2,164.0024932915443,1,0,1,0,1,1,1,3,3
5,104.27021882762624,0,0,1,0,1,-1,1,3,3
1,617.6591496986734,1,0,1,1,3,-1,1,3,3
5,105.03256498656575,0,0,1,0,1,-1,1,3,3
6,65.64133186448285,0,0,1,0,1,-1,1,3,3
10,86.32879961169591,1,0,1,0,2,-1,1,3,3
7,230.8253751932566,0,1,1,0,2,1,1,3,3
10,676.7187320251144,0,0,1,1,1,1,1,3,3
2,669.1458912570754,1,0,1,1,2,0,1,3,3
9,456.0176076447644,0,0,2,0,1,-1,1,3,3
5,408.12479993309785,0,0,1,0,2,1,1,3,3
4,366.66731606195503,1,1,2,0,1,-1,1,3,3
1,283.9937501033583,1,0,2,0,1,1,1,3,3
2,956.2958280213925,1,0,1,1,2,1,1,3,3
3,534.9794477747494,1,0,3,1,3,0,1,3,3
2,197.5009939455689,0,1,1,0,2,1,1,3,3
2,656.7641237239678,0,1,1,1,3,-1,1,3,3
1,135.28365984630125,0,1,3,0,1,-1,1,3,3
5,228.06750867871008,1,1,1,0,1,-1,1,3,3
6,168.0241273870639,1,0,1,0,1,-1,1,3,3
3,36.86396574465199,1,0,1,0,1,-1,1,3,3
11,86.42778482900775,0,1,1,0,1,1,1,3,3
1,1051.6023579008686,1,0,2,1,2,0,1,3,3
1,134.56736564272205,0,1,1,0,2,0,1,3,3
1,270.6804398821424,1,0,2,0,1,0,1,3,3
1,915.8902650506369,1,1,1,1,2,-1,1,3,3
5,418.3483876519235,0,1,2,1,3,1,1,3,3
1,140.81538964677011,0,0,2,1,1,1,1,3,3
10,29.99,0,1,3,1,1,-1,1,3,3
10,29.99,0,1,1,0,2,1,1,3,3
1,806.5232632527601,1,1,1,1,3,1,1,3,3
8,29.99,1,0,1,0,1,1,1,3,3
6,117.05299111483006,0,1,1,0,1,-1,1,3,3
6,167.94031661673773,1,0,1,0,1,-1,1,3,3
7,668.7822720031669,1,1,2,1,2,0,1,3,3
4,29.99,1,0,2,0,1,1,1,3,3
9,37.52660341197095,1,0,2,1,1,1,1,3,3
2,211.0654060624552,0,0,2,0,1,-1,1,3,3
1,442.63432322347734,1,1,1,0,2,0,1,3,3
2,202.3356069166055,1,0,1,0,1,-1,1,3,3
2,356.46933857795943,0,1,2,0,2,-1,1,3,3
9,228.60042394500053,0,1,1,0,1,-1,1,3,3
10,237.20384683209392,1,1,2,0,1,-1,1,3,3
10,29.99,0,1,2,1,1,-1,1,3,3
4,55.509974405025304,0,1,1,0,1,1,1,3,3
1,155.69156394235864,1,0,1,0,1,1,1,3,3
10,253.986990887612,1,0,1,0,1,-1,1,3,3
6,30.21002136775368,0,1,3,0,1,-1,1,3,3
1,602.385633984469,0,0,1,1,2,1,1,3,3
2,774.9832383875408,1,0,2,1,3,-1,1,3,3
3,183.14935515820966,0,1,2,0,1,-1,1,3,3
10,197.23340546023326,0,1,1,0,1,1,1,3,3
1,351.87400854776126,0,1,1,0,1,0,1,3,3
2,356.5716684885089,0,1,1,0,1,-1,1,3,3
4,271.40422254661274,1,1,2,1,2,-1,1,3,3
10,255.16844028397634,1,0,1,0,1,-1,1,3,3
3,29.99,0,0,2,1,1,1,1,3,3
1,1182.4785421240613,1,0,2,1,2,0,1,3,3
9,114.83563310436787,0,1,3,0,2,-1,1,3,3
5,43.610393301490255,0,1,3,0,1,-1,1,3,3
9,482.3371388472258,0,1,2,0,1,-1,1,3,3
10,29.99,1,0,1,0,1,-1,1,3,3
1,784.2832307503098,1,0,1,1,2,1,1,3,3
2,308.6442495827205,0,0,2,0,1,-1,1,3,3
2,99.11089150755934,1,0,1,0,2,0,1,3,3
9,94.7705900188496,0,1,1,0,2,-1,1,3,3
1,113.80559556741291,1,0,1,0,1,1,1,3,3
1,487.0300177645294,1,0,1,0,3,-1,1,3,3
1,165.37568524329387,0,1,2,0,1,1,1,3,3
9,45.868516611406896,0,0,1,1,1,1,1,3,3
1,64.68121023485853,0,0,2,0,1,-1,1,3,3
3,29.99,1,0,1,0,2,-1,1,3,3
9,333.0756195710144,1,0,1,0,1,-1,1,3,3
11,45.97538368263191,1,0,2,0,1,-1,1,3,3
4,210.86127533615792,1,1,1,1,1,-1,1,3,3
10,167.57526692186983,1,0,2,0,2,1,1,3,3
4,860.2107396290083,0,1,2,1,2,-1,1,3,3
3,530.4924513893675,1,0,3,1,3,0,1,3,3
5,41.87453104614092,1,0,3,0,1,1,1,3,3
1,402.6608550905235,0,1,1,0,1,-1,1,3,3
8,232.44903229940195,1,0,1,0,2,-1,1,3,3
6,40.6904791255902,0,1,1,0,1,1,1,3,3
1,293.8415484901757,1,0,1,0,1,0,1,3,3
9,174.11262333515472,1,0,1,0,1,1,1,3,3
7,37.98385302381408,1,0,2,1,1,1,1,3,3
2,541.3567548843645,1,0,1,1,2,-1,1,3,3
9,173.98041082608688,0,1,1,0,2,1,1,3,3
9,55.93176999884097,0,0,1,0,2,-1,1,3,3
9,29.99,1,0,1,1,1,-1,1,3,3
7,201.92235303535736,1,0,2,0,2,-1,1,3,3
2,390.0809312531282,1,0,1,0,1,-1,1,3,3
9,518.254058324039,0,1,1,1,3,1,1,3,3
2,29.99,1,0,2,1,1,1,1,3,3
2,301.65437424657176,1,0,2,0,1,-1,1,3,3
5,162.02539550904146,0,1,2,0,1,-1,1,3,3
6,270.9332309856081,1,1,1,1,1,0,1,3,3
2,251.91386751446285,0,1,1,0,2,-1,1,3,3
3,104.79645265968315,0,1,1,0,2,-1,1,3,3
6,234.62280468394684,0,1,1,0,1,1,1,3,3
1,116.88703464673905,1,0,2,0,2,-1,1,3,3
1,481.8011785250866,0,1,1,0,3,1,1,3,3
2,409.10087209663834,0,1,2,0,1,-1,1,3,3
8,29.99,1,0,2,0,1,-1,1,3,3
1,520.1348887998485,0,0,1,1,1,0,1,3,3
1,831.4154467896323,1,0,1,1,2,0,1,3,3
5,32.23900373157729,0,1,1,1,1,1,1,3,3
3,250.15817819693652,0,1,1,1,1,0,1,3,3
1,141.19721330093927,0,0,2,0,1,1,1,3,3
2,427.93667055485895,0,1,2,0,2,1,1,3,3
2,359.95999881538756,0,0,1,0,2,1,1,3,3
2,83.60355780465922,1,0,2,0,1,1,1,3,3
1,166.529019443345,1,0,1,0,1,-1,1,3,3
1,230.62708422692197,1,0,1,1,1,1,1,3,3
2,219.66233312443342,0,0,1,1,2,1,1,3,3
3,360.64507708577116,1,0,1,0,2,1,1,3,3
6,29.99,1,0,1,0,1,-1,1,3,3
9,174.47907312201255,0,1,1,0,2,0,1,3,3
1,29.99,0,1,1,0,1,1,1,3,3
2,192.3861370951728,1,0,1,0,1,-1,1,3,3
6,475.8750903113725,1,0,3,0,2,-1,1,3,3
5,269.54245440208354,0,1,2,0,1,1,1,3,3
1,1253.5468089816177,1,0,1,1,2,1,1,3,3
4,360.74454235743855,1,0,1,0,1,0,1,3,3
2,415.5638069198214,1,0,2,0,1,-1,1,3,3
1,113.81531586798782,0,1,1,0,2,1,1,3,3
3,336.2052728909388,1,0,1,0,2,1,1,3,3
4,462.19202528265356,0,1,1,0,1,0,1,3,3
5,599.3893140918492,0,0,2,1,1,0,1,3,3
3,241.70172965244635,0,0,1,0,1,1,1,3,3
1,666.2647826327502,0,1,1,1,2,-1,1,3,3
7,384.72447154339267,0,1,2,0,1,-1,1,3,3
2,64.17536633996679,1,0,2,0,2,0,1,3,3
2,96.39080200280323,1,0,2,0,1,1,1,3,3
5,231.9840708181589,1,1,2,0,1,-1,1,3,3
9,346.20854510258147,0,1,2,0,1,-1,1,3,3
2,926.6658184792233,1,0,1,1,1,0,1,3,3
9,34.62672710344315,0,0,1,1,1,-1,1,3,3
9,63.625011369435455,0,1,3,0,1,-1,1,3,3
1,42.12781571082843,0,0,1,1,1,1,1,3,3
9,175.47907899369588,0,0,3,0,1,-1,1,3,3
11,82.8143744498921,0,1,3,0,1,1,1,3,3
3,292.92551168650766,1,1,1,0,1,1,1,3,3
10,487.63023037390025,0,0,1,1,1,-1,1,3,3
9,660.3222699521306,0,1,1,1,1,-1,1,3,3
11,169.01129420534954,0,0,1,0,2,-1,1,3,3
1,841.4034310937787,1,0,1,1,1,-1,1,3,3
9,228.9132761272539,1,0,1,0,1,-1,1,3,3
5,43.96715163713961,0,0,1,0,1,-1,1,3,3
3,125.73913237976232,0,0,2,0,2,-1,1,3,3
1,59.4688623892074,0,1,1,0,1,-1,1,3,3
2,576.0687091435707,1,0,2,1,2,0,1,3,3
2,102.26791374238964,1,0,1,1,1,-1,1,3,3
9,57.66321541776606,1,0,1,1,1,-1,1,3,3
7,384.8763908787506,0,1,2,0,1,-1,1,3,3
3,346.5995475661335,1,1,1,1,1,-1,1,3,3
9,397.2912498193732,1,0,1,0,1,-1,1,3,3
1,60.77161025066518,1,0,1,1,1,1,1,3,3
1,52.743397436992986,1,0,1,0,1,-1,1,3,3
9,876.4777973593403,1,0,1,1,2,-1,1,3,3
1,29.99,1,0,3,0,2,1,1,3,3
10,333.6657580697796,0,0,1,0,2,-1,1,3,3
2,30.86417972824291,0,1,1,1,2,1,1,3,3
1,141.0962617311441,0,0,1,1,1,-1,1,3,3
8,268.63896169624513,0,1,1,0,3,1,1,3,3
1,238.1593970633379,0,1,3,0,1,-1,1,3,3
2,635.5294580792201,1,1,1,1,1,0,1,3,3
7,154.79961420952745,0,1,3,0,1,1,1,3,3
1,29.99,0,1,1,0,1,1,1,3,3
5,463.92220647810024,0,1,1,0,1,0,1,3,3
5,550.7027593080977,1,0,1,1,3,0,1,3,3
8,40.90343159673845,0,1,1,0,1,-1,1,3,3
2,197.47102297216136,0,0,1,0,1,1,1,3,3
6,366.3186279260256,1,0,2,0,1,-1,1,3,3
11,95.83586106825709,0,1,2,0,1,1,1,3,3
11,301.50376173757326,0,1,2,0,2,-1,1,3,3
1,683.5937253984176,1,0,2,1,3,-1,1,3,3
1,1148.4226057829987,0,1,1,1,2,1,1,3,3
3,40.885523522508294,1,0,1,0,1,-1,1,3,3
2,518.9333036527313,1,0,1,1,3,0,1,3,3
4,94.91465210663459,0,1,1,1,1,1,1,3,3
10,29.99,1,0,1,0,1,1,1,3,3
3,181.51147536846375,0,0,2,1,1,-1,1,3,3
1,398.83532215947054,1,0,1,0,2,-1,1,3,3
9,29.99,0,1,1,1,2,1,1,3,3
10,29.99,0,1,2,0,1,-1,1,3,3
1,327.0394363261217,1,0,2,0,2,0,1,3,3
3,127.80368726073596,0,1,1,0,1,-1,1,3,3
10,29.99,1,0,2,0,2,-1,1,3,3
1,623.9708439190559,1,0,1,1,2,1,1,3,3
1,165.91144327425454,1,0,1,0,1,-1,1,3,3
4,29.99,0,1,3,0,2,1,1,3,3
1,116.28009147403138,0,1,1,0,2,1,1,3,3
2,261.07152129130867,1,0,1,1,1,0,1,3,3
4,820.2787230594419,0,0,2,1,1,0,1,3,3
2,280.96855248357474,1,0,2,0,1,1,1,3,3
1,83.6660799589984,0,1,1,0,1,-1,1,3,3
2,169.2494489058134,1,0,1,0,1,-1,1,3,3
1,519.8738011031036,1,0,1,1,2,0,1,3,3
1,420.97861534229366,1,0,1,0,1,1,1,3,3
7,36.589525961124615,0,1,1,0,1,-1,1,3,3
8,360.2602504367743,0,0,1,0,1,1,1,3,3
2,169.21299688320647,0,1,1,0,2,1,1,3,3
5,33.799273988948016,0,0,1,0,1,1,1,3,3
5,346.26669222053454,1,0,1,0,2,1,1,3,3
2,376.6341871925694,1,0,1,0,3,-1,1,3,3
7,39.685368219979225,0,0,1,0,2,1,1,3,3
11,29.99,1,0,1,0,1,-1,1,3,3
2,210.32461780175544,1,0,1,0,2,-1,1,3,3
2,615.2583233902159,0,1,1,1,3,-1,1,3,3
11,47.025810565224596,0,1,2,0,1,-1,1,3,3
3,329.51793440681377,0,1,2,0,1,-1,1,3,3
3,29.99,1,0,1,0,2,-1,1,3,3
1,410.92695975574844,0,1,3,0,2,-1,1,3,3
5,625.6187758952418,1,0,1,1,2,0,1,3,3
3,169.63641457158803,1,0,3,0,1,-1,1,3,3
2,29.99,1,0,1,1,1,1,1,3,3
9,97.23760836167077,1,0,1,0,1,1,1,3,3
4,70.587960233328,1,0,2,0,1,-1,1,3,3
10,49.64018269327547,0,0,2,1,1,1,1,3,3
11,385.837922199202,0,0,1,0,1,0,1,3,3
2,30.109392089155275,0,1,3,0,1,-1,1,3,3
10,162.68913806020973,0,0,2,1,1,1,1,3,3
7,29.99,1,0,2,0,1,-1,1,3,3
11,240.35202841961848,1,0,1,0,1,-1,1,3,3
2,822.5639725196144,1,1,2,1,2,-1,1,3,3
3,61.32265155067377,0,1,1,0,1,1,1,3,3
4,1316.6889534454438,1,1,1,1,1,0,1,3,3
1,839.9600322116562,1,0,1,1,2,0,1,3,3
1,29.99,1,0,2,0,2,1,1,3,3
9,196.70677273710314,0,0,2,0,1,-1,1,3,3
5,55.67325180708342,0,1,1,0,2,1,1,3,3
1,406.12080222452255,0,1,2,0,1,0,1,3,3
2,396.40674903481295,0,1,1,0,1,-1,1,3,3
2,1467.9261524667368,1,0,1,1,1,0,1,3,3
4,183.00294614083415,0,0,1,0,1,1,1,3,3
2,215.10148731546312,1,0,3,0,1,-1,1,3,3
4,95.14493441805007,0,1,1,1,1,1,1,3,3
1,479.26670493054564,1,0,2,0,1,1,1,3,3
1,526.6373081499722,0,1,1,1,1,1,1,3,3
7,370.0555121941693,0,0,1,1,3,0,1,3,3
3,133.15506123325665,0,0,1,0,1,0,1,3,3
4,270.1351936452597,0,1,2,1,1,0,1,3,3
1,871.4486845515803,0,0,1,1,1,0,1,3,3
2,708.0435111892134,0,1,1,1,1,-1,1,3,3
7,29.99,0,1,1,0,1,1,1,3,3
3,54.49790540682272,0,1,1,0,1,1,1,3,3
6,590.03,0,0,1,1,1,0,1,3,3
5,105.83973429374086,0,1,1,0,1,1,1,3,3
10,270.58620615022767,1,0,1,0,2,-1,1,3,3
1,320.1257957628675,1,0,1,0,3,-1,1,3,3
3,1465.5958347451297,1,0,2,1,1,1,1,3,3
7,29.99,0,1,2,0,2,1,1,3,3
2,304.6961747184058,0,1,1,0,3,0,1,3,3
2,89.80838143591248,1,0,1,0,1,1,1,3,3
3,124.22381399396622,0,1,1,0,1,1,1,3,3
2,718.0713957010038,0,0,2,1,1,0,1,3,3
9,60.70252944741361,0,0,2,0,1,-1,1,3,3
10,29.99,0,1,1,0,2,-1,1,3,3
1,114.13327324498083,0,0,2,0,1,-1,1,3,3
3,241.62514404408984,0,0,1,0,1,1,1,3,3
7,161.04586072993698,1,0,2,0,1,0,1,3,3
5,45.989123530717784,0,1,1,0,1,-1,1,3,3
7,29.99,0,1,2,1,1,1,1,3,3
9,114.02967045499746,1,0,1,0,1,-1,1,3,3
3,29.99,1,0,1,1,2,-1,1,3,3
7,127.89557461764227,0,0,3,0,1,0,1,3,3
1,750.4298328549913,0,1,2,1,1,1,1,3,3
1,137.05176552156405,0,1,2,0,1,-1,1,3,3
8,87.77349836701286,1,0,1,0,1,-1,1,3,3
10,29.99,1,0,2,0,1,-1,1,3,3
9,132.78906829649668,0,0,1,0,1,-1,1,3,3
3,412.8840611734349,0,0,2,0,2,1,1,3,3
6,29.99,0,1,2,0,1,1,1,3,3
1,127.44755297940364,0,0,1,0,1,1,1,3,3
10,169.93483149097113,0,1,1,0,1,1,1,3,3
10,29.99,1,0,2,1,1,-1,1,3,3
6,64.16559186328193,1,0,1,0,2,-1,1,3,3
6,234.92818447673474,1,0,2,0,1,0,1,3,3
1,238.43526875549423,1,0,1,0,1,1,1,3,3
2,220.4341338045357,1,0,1,0,2,0,1,3,3
2,409.0711719462999,0,1,1,0,1,-1,1,3,3
3,274.95093494392427,1,1,1,0,1,1,1,3,3
3,50.20547990996994,0,0,1,1,1,1,1,3,3
1,45.542451817293205,1,0,1,1,1,-1,1,3,3
8,74.46643417830143,0,1,2,0,1,0,1,3,3
6,290.45351626467044,0,1,1,0,1,-1,1,3,3
1,53.645218700982824,1,0,1,0,2,1,1,3,3
6,190.45533765444762,0,0,1,1,1,1,1,3,3
5,52.310249781754045,1,0,1,0,1,-1,1,3,3
10,29.99,0,1,1,0,2,-1,1,3,3
9,346.56612265847804,0,1,2,0,1,-1,1,3,3
10,29.99,0,1,2,0,2,-1,1,3,3
8,390.95585171271046,0,0,2,0,2,-1,1,3,3
2,599.7547443467845,0,1,2,1,1,0,1,3,3
2,39.496404582329454,0,0,2,0,2,-1,1,3,3
4,74.02767447638668,0,0,1,1,1,1,1,3,3
10,51.30793993378485,0,1,1,0,1,-1,1,3,3
3,337.28678870109957,0,0,1,0,1,-1,1,3,3
10,29.99,0,1,2,0,1,-1,1,3,3
1,29.99,0,1,2,0,1,-1,1,3,3
8,29.99,0,1,1,1,1,1,1,3,3
2,64.01352406641202,1,0,1,0,2,-1,1,3,3
6,523.1347046487595,0,1,2,1,1,1,1,3,3
6,57.13429954516742,1,0,2,0,1,-1,1,3,3
1,137.48420022811436,1,0,3,1,1,1,1,3,3
2,443.0739260633931,1,0,2,1,1,0,1,3,3
5,303.6530594698321,0,0,1,0,1,0,1,3,3
3,29.99,0,1,2,1,2,1,1,3,3
1,91.30672717065497,1,0,1,0,1,1,1,3,3
1,420.6494877708895,1,0,1,0,3,-1,1,3,3
1,139.69540704024013,0,0,2,1,2,-1,1,3,3
2,584.5436565896059,1,0,2,1,3,-1,1,3,3
1,622.9195793431437,0,1,1,1,3,1,1,3,3
1,49.74069692651048,0,0,3,1,1,-1,1,3,3
4,238.45231604206026,1,0,2,0,2,1,1,3,3
3,136.46374924620068,1,0,1,1,2,-1,1,3,3
6,29.99,0,1,2,0,1,1,1,3,3
3,391.3567654596747,1,0,2,0,2,-1,1,3,3
3,111.36416188681818,1,0,1,0,2,1,1,3,3
2,87.26560664317705,1,0,1,0,1,1,1,3,3
10,29.99,0,1,1,0,2,-1,1,3,3
10,334.819838092938,1,0,2,0,1,0,1,3,3
5,446.44132773119776,0,1,1,0,2,1,1,3,3
5,29.99,1,0,2,0,1,1,1,3,3
6,640.9010428365116,1,0,2,1,1,0,1,3,3
6,134.51252587658752,0,1,1,0,1,0,1,3,3
3,450.84002529812943,0,1,2,0,1,-1,1,3,3
1,548.0550043793875,0,1,1,1,2,0,1,3,3
2,368.43615138071374,0,0,1,0,1,1,1,3,3
2,269.1661190620011,0,1,1,1,1,1,1,3,3
2,592.3605741375078,1,0,1,1,2,-1,1,3,3
9,49.87369809700375,0,1,3,0,2,1,1,3,3
5,242.23416897913341,1,0,1,0,2,-1,1,3,3
10,37.892733284836,0,0,3,1,1,-1,1,3,3
1,204.25641435392555,1,0,2,0,2,-1,1,3,3
3,29.99,0,1,2,1,1,-1,1,3,3
1,477.5414039450823,0,0,1,0,1,0,1,3,3
6,204.2080630097954,1,1,1,0,1,-1,1,3,3
1,234.60995712572466,1,0,1,0,1,-1,1,3,3
1,667.378137404349,1,1,1,1,1,0,1,3,3
2,76.23265136624791,0,1,1,0,1,1,1,3,3
10,547.9129496061151,0,0,1,1,1,0,1,3,3
1,66.68682300652988,0,1,2,0,1,0,1,3,3
7,392.7118452357202,1,0,1,0,2,-1,1,3,3
2,121.20237037065087,1,0,2,0,1,1,1,3,3
8,29.99,0,1,1,0,2,1,1,3,3
4,84.82860800158255,0,1,2,0,1,1,1,3,3
2,48.1116516862068,0,1,2,0,1,-1,1,3,3
2,1184.065296090756,0,1,2,1,2,0,1,3,3
10,168.12194310012148,0,1,1,0,1,1,1,3,3
4,852.5914747725126,1,1,1,1,1,-1,1,3,3
3,562.0637699491468,0,1,1,1,2,0,1,3,3
2,104.67731103911863,0,1,1,0,2,-1,1,3,3
