,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion,customer_types,treat
47230,2,156.12,0,1,2,1,1,0,0,0,0
47231,9,302.39,1,0,2,1,3,0,0,0,0
47232,4,708.08,0,1,1,1,2,1,0,2,1
47233,6,32.65,0,1,1,0,1,1,0,2,1
47234,1,621.08,1,1,1,1,2,-1,0,2,1
47235,1,338.73,1,0,2,1,1,-1,1,3,1
47236,8,245.3,0,1,1,1,3,0,0,0,0
47237,12,285.34,1,1,1,1,2,-1,0,2,1
47238,10,556.92,0,1,2,1,2,-1,0,2,1
47239,10,29.99,0,1,3,0,1,-1,0,2,1
47240,10,150.37,1,0,1,1,1,1,0,2,1
47241,10,229.76,1,0,2,1,2,0,0,0,0
47242,7,182.39,1,0,2,1,1,1,0,2,1
47243,8,121.21,1,0,3,0,1,-1,0,2,1
47244,1,317.9,1,0,2,0,2,0,0,0,0
47245,6,213.27,1,0,1,1,2,-1,0,2,1
47246,1,413.94,0,1,2,1,2,1,0,2,1
47247,12,671.32,1,1,1,1,1,0,0,0,0
47248,1,573.98,0,1,1,1,3,1,0,2,1
47249,11,144.64,0,1,2,1,2,0,0,0,0
47250,2,71.46,1,0,3,1,1,1,0,2,1
47251,11,455.93,1,0,3,0,1,0,0,0,0
47252,8,159.4,1,0,2,0,2,0,0,0,0
47253,7,253.94,1,0,3,0,3,0,1,1,0
47254,2,158.04,0,1,2,1,1,1,0,2,1
47255,11,166.91,1,0,1,1,2,-1,0,2,1
47256,10,29.99,1,0,2,0,1,1,0,2,1
47257,1,37.67,1,0,2,1,1,1,0,2,1
47258,12,80.82,0,1,1,1,2,0,0,0,0
47259,4,95.66,1,0,1,0,1,1,0,2,1
47260,2,65.08,1,0,2,0,2,1,0,2,1
47261,2,753.43,1,1,1,1,1,1,0,2,1
47262,9,939.9,1,0,2,1,2,-1,1,3,1
47263,3,169.35,0,1,2,0,2,-1,0,2,1
47264,10,29.99,0,1,1,1,1,0,0,0,0
47265,7,43.35,1,0,1,1,1,-1,0,2,1
47266,6,385.53,1,0,2,0,3,-1,0,2,1
47267,9,29.99,0,1,2,0,2,0,0,0,0
47268,2,30.95,0,1,3,0,2,1,0,2,1
47269,12,245.87,1,0,2,0,2,1,0,2,1
47270,11,235.67,1,1,2,1,1,0,0,0,0
47271,6,210.66,1,0,3,0,3,-1,0,2,1
47272,10,346.82,0,1,2,1,1,0,0,0,0
47273,1,132.16,0,1,1,1,1,-1,0,2,1
47274,8,319.74,1,0,2,1,3,0,0,0,0
47275,9,176.01,1,0,3,0,2,-1,1,3,1
47276,1,681.27,1,1,2,1,2,1,0,2,1
47277,6,114.87,1,0,2,0,1,1,0,2,1
47278,4,331.95,0,1,3,0,2,-1,0,2,1
47279,2,465.94,0,1,1,1,2,1,0,2,1
47280,11,147.12,0,1,1,1,1,-1,0,2,1
47281,6,29.99,1,0,2,0,1,0,0,0,0
47282,3,70.31,0,1,2,1,2,-1,0,2,1
47283,3,39.21,0,1,2,0,1,1,0,2,1
47284,12,389.67,0,1,2,0,2,0,0,0,0
47285,7,55.79,0,1,2,1,1,1,0,2,1
47286,8,229.28,0,1,2,0,1,-1,0,2,1
47287,9,127.04,0,1,3,1,2,1,0,2,1
47288,3,338.91,1,0,2,0,3,-1,0,2,1
47289,9,337.05,1,0,1,1,2,-1,0,2,1
47290,7,409.28,1,0,1,1,2,1,0,2,1
47291,1,282.53,1,0,1,0,1,-1,1,3,1
47292,6,55.71,1,0,3,0,2,1,0,2,1
47293,3,29.99,0,1,2,0,2,0,0,0,0
47294,9,186.81,0,1,1,0,1,1,0,2,1
47295,4,117.41,0,1,1,0,1,-1,0,2,1
47296,7,76.27,1,0,3,0,1,1,1,3,1
47297,2,1135.22,0,1,2,1,1,0,0,0,0
47298,1,218.87,0,1,3,0,3,-1,0,2,1
47299,4,29.99,1,0,2,0,2,1,0,2,1
47300,10,469.07,1,0,2,0,1,1,0,2,1
47301,12,113.12,1,0,1,1,2,1,0,2,1
47302,1,1514.04,0,1,1,1,1,0,0,0,0
47303,1,231.76,1,1,1,0,2,0,1,1,0
47304,10,44.57,1,0,2,1,1,1,0,2,1
47305,1,241.95,0,1,2,1,2,-1,0,2,1
47306,5,85.44,1,0,2,1,2,1,0,2,1
47307,12,356.42,1,0,2,0,1,-1,0,2,1
47308,10,427.66,0,1,2,0,1,-1,1,3,1
47309,10,566.98,1,0,3,1,3,-1,1,3,1
47310,1,456.25,1,1,2,1,1,0,1,1,0
47311,8,131.14,0,1,2,1,1,-1,0,2,1
47312,1,138.37,0,1,3,0,1,0,0,0,0
47313,10,146.4,1,0,1,0,2,1,0,2,1
47314,6,29.99,1,0,1,0,1,1,0,2,1
47315,2,175.3,0,1,3,1,2,1,1,3,1
47316,2,651.99,1,0,1,1,2,0,0,0,0
47317,10,143.16,0,1,2,1,1,0,0,0,0
47318,3,65.99,0,1,2,1,1,1,0,2,1
47319,9,55.71,1,0,1,0,2,-1,1,3,1
47320,4,42.07,0,1,2,1,1,1,0,2,1
47321,9,385.43,1,0,1,0,2,0,0,0,0
47322,7,440.56,1,0,3,0,2,0,0,0,0
47323,1,29.99,1,0,2,1,1,0,0,0,0
47324,11,371.84,0,1,2,0,3,0,0,0,0
47325,5,62.65,1,0,1,0,1,-1,0,2,1
47326,8,76.76,0,1,2,0,1,0,0,0,0
47327,8,145.9,0,1,1,0,2,1,0,2,1
47328,10,164.35,0,1,2,0,2,-1,0,2,1
47329,1,1961.17,0,1,1,1,3,1,0,2,1
47330,9,138.21,1,0,1,0,2,0,0,0,0
47331,2,65.72,1,0,1,0,2,-1,0,2,1
47332,1,301.92,0,1,1,1,3,0,0,0,0
47333,1,29.99,0,1,1,0,1,0,0,0,0
47334,2,245.43,1,0,1,0,2,-1,0,2,1
47335,5,44.42,1,0,1,1,2,0,0,0,0
47336,11,184.12,1,0,2,1,2,0,0,0,0
47337,5,87.09,0,1,1,0,1,-1,1,3,1
47338,1,625.5,0,1,1,1,3,1,0,2,1
47339,5,129.38,0,1,2,1,2,1,0,2,1
47340,5,659.33,1,0,1,1,3,1,0,2,1
47341,1,285.69,1,1,2,0,1,-1,0,2,1
47342,5,263.46,1,0,2,1,2,-1,0,2,1
47343,9,124.85,1,0,1,1,2,0,0,0,0
47344,4,144.54,0,1,1,1,1,0,0,0,0
47345,1,108.37,0,1,3,1,2,-1,0,2,1
47346,7,976.79,1,1,1,1,2,1,0,2,1
47347,1,399.8,1,0,2,0,1,0,1,1,0
47348,7,403.94,0,1,2,0,3,0,0,0,0
47349,2,41.0,1,0,2,1,1,1,0,2,1
47350,10,178.34,0,1,2,1,2,0,0,0,0
47351,2,400.48,1,0,2,0,3,1,0,2,1
47352,4,261.27,1,0,1,0,2,-1,0,2,1
47353,7,47.37,1,0,1,1,1,1,0,2,1
47354,4,591.42,0,1,2,1,3,-1,0,2,1
47355,2,46.17,0,1,3,1,1,-1,1,3,1
47356,8,192.38,1,0,1,0,1,-1,0,2,1
47357,11,29.99,0,1,1,1,2,-1,0,2,1
47358,1,218.46,1,1,1,1,2,0,0,0,0
47359,2,102.16,1,0,2,1,2,-1,0,2,1
47360,6,104.14,1,0,3,1,1,1,0,2,1
47361,10,233.74,0,1,1,0,2,1,0,2,1
47362,2,550.88,0,1,1,1,2,-1,0,2,1
47363,9,29.99,1,0,2,0,1,0,0,0,0
47364,10,110.29,0,1,2,0,1,1,0,2,1
47365,9,29.99,1,0,1,0,2,0,0,0,0
47366,6,329.12,1,1,3,0,2,-1,1,3,1
47367,4,37.44,0,1,2,0,2,1,0,2,1
47368,1,95.66,1,0,3,1,1,0,0,0,0
47369,6,133.13,0,1,2,0,1,1,1,3,1
47370,7,117.81,1,0,2,0,2,0,0,0,0
47371,1,29.99,0,1,2,1,2,0,0,0,0
47372,2,201.3,1,1,1,0,2,-1,0,2,1
47373,4,29.99,0,1,1,1,1,0,0,0,0
47374,3,271.42,0,1,1,1,1,-1,0,2,1
47375,5,40.06,1,0,1,1,1,0,0,0,0
47376,6,87.78,1,0,2,0,1,1,0,2,1
47377,1,314.99,0,1,2,0,1,0,0,0,0
47378,8,964.65,1,1,1,1,2,0,1,1,0
47379,7,206.52,1,0,1,0,1,1,0,2,1
47380,2,661.33,1,1,2,1,3,0,1,1,0
47381,10,81.2,0,1,1,0,1,-1,1,3,1
47382,1,202.05,1,1,2,1,2,0,0,0,0
47383,1,200.29,1,0,2,0,3,1,0,2,1
47384,1,33.87,1,0,2,0,2,-1,1,3,1
47385,11,107.48,1,0,1,0,2,0,0,0,0
47386,1,1035.6,0,1,2,1,2,-1,0,2,1
47387,12,41.39,0,1,3,1,2,-1,0,2,1
47388,5,258.22,1,0,1,1,3,0,0,0,0
47389,1,358.93,0,1,2,0,1,-1,1,3,1
47390,10,373.24,0,1,1,0,2,-1,0,2,1
47391,2,133.99,1,0,2,0,2,-1,0,2,1
47392,5,658.12,1,0,3,1,3,1,0,2,1
47393,4,533.22,1,1,3,1,2,0,0,0,0
47394,1,185.53,0,1,2,0,2,-1,0,2,1
47395,4,366.53,1,1,1,0,2,1,0,2,1
47396,5,138.39,0,1,2,0,2,1,0,2,1
47397,1,226.73,1,1,1,1,1,1,0,2,1
47398,5,30.13,0,1,2,1,1,0,0,0,0
47399,4,59.92,0,1,3,1,1,-1,0,2,1
47400,4,208.08,0,1,1,0,1,0,0,0,0
47401,6,46.09,1,0,1,0,1,-1,0,2,1
47402,2,657.52,1,0,2,1,2,0,1,1,0
47403,5,29.99,0,1,3,0,2,-1,0,2,1
47404,2,29.99,1,0,1,0,1,1,0,2,1
47405,6,474.61,0,1,1,0,2,1,0,2,1
47406,8,225.35,0,1,2,1,3,-1,0,2,1
47407,9,294.6,0,1,1,1,2,0,0,0,0
47408,5,613.2,1,0,2,1,3,-1,1,3,1
47409,1,29.99,1,0,2,0,1,-1,0,2,1
47410,3,1198.16,1,0,1,1,1,-1,0,2,1
47411,8,372.97,1,0,1,0,3,1,0,2,1
47412,1,79.7,0,1,1,1,1,1,0,2,1
47413,5,29.99,0,1,2,1,1,1,0,2,1
47414,3,349.14,1,1,2,0,3,-1,1,3,1
47415,7,127.06,1,0,3,0,1,0,0,0,0
47416,9,56.34,0,1,2,1,1,-1,0,2,1
47417,2,1085.92,1,1,1,1,1,1,0,2,1
47418,9,218.26,1,0,1,0,1,1,0,2,1
47419,12,207.86,1,1,2,1,2,0,0,0,0
47420,1,98.64,1,0,1,0,1,0,0,0,0
47421,1,29.99,1,0,1,0,2,0,0,0,0
47422,10,114.31,1,0,2,1,2,0,0,0,0
47423,9,29.99,0,1,1,0,2,1,0,2,1
47424,9,186.8,1,0,1,1,1,0,0,0,0
47425,7,203.4,1,0,3,0,1,1,0,2,1
47426,10,29.99,1,0,1,0,1,0,0,0,0
47427,9,289.77,0,1,1,0,3,0,0,0,0
47428,2,183.75,1,0,2,0,2,-1,0,2,1
47429,1,608.97,1,1,1,1,1,1,0,2,1
47430,8,233.54,0,1,1,0,2,0,0,0,0
47431,5,324.81,1,0,1,1,2,1,0,2,1
47432,9,348.32,0,1,1,0,3,-1,1,3,1
47433,2,79.59,1,0,3,0,1,1,0,2,1
47434,9,264.72,0,1,3,0,2,0,0,0,0
47435,10,29.99,1,0,1,1,2,1,0,2,1
47436,9,29.99,1,0,3,0,1,-1,0,2,1
47437,12,236.76,0,1,1,1,2,0,0,0,0
47438,4,73.44,0,1,1,1,1,-1,0,2,1
47439,8,29.99,1,0,2,1,1,0,0,0,0
47440,10,150.7,0,1,2,0,2,1,1,3,1
47441,11,198.0,1,0,1,0,1,0,0,0,0
47442,1,117.32,0,1,2,0,2,-1,0,2,1
47443,2,243.3,0,1,3,1,3,-1,0,2,1
47444,7,817.17,1,1,2,1,2,-1,0,2,1
47445,9,180.94,1,0,2,1,2,1,0,2,1
47446,9,304.68,0,1,2,0,3,1,0,2,1
47447,6,186.1,0,1,1,0,1,0,0,0,0
47448,7,709.79,0,1,2,1,1,-1,1,3,1
47449,3,252.31,0,1,1,1,1,0,0,0,0
47450,10,102.88,1,0,1,0,1,0,0,0,0
47451,8,165.8,0,1,2,1,1,0,0,0,0
47452,8,90.65,1,0,1,0,1,-1,0,2,1
47453,6,29.99,0,1,2,0,1,-1,1,3,1
47454,1,259.01,0,1,2,1,2,1,0,2,1
47455,11,67.66,1,0,2,1,1,1,0,2,1
47456,2,634.52,1,1,3,1,1,0,1,1,0
47457,10,238.67,0,1,3,0,3,1,1,3,1
47458,9,274.98,1,1,2,1,1,0,1,1,0
47459,3,503.24,1,0,2,1,2,-1,0,2,1
47460,3,208.17,0,1,1,0,3,0,0,0,0
47461,10,36.22,0,1,1,1,2,0,0,0,0
47462,4,357.92,1,1,2,0,2,0,0,0,0
47463,5,29.99,0,1,1,0,2,0,0,0,0
47464,6,185.68,1,0,1,1,1,1,0,2,1
47465,7,209.56,0,1,2,0,3,-1,0,2,1
47466,1,619.25,1,0,2,1,1,0,1,1,0
47467,11,199.06,0,1,2,0,1,1,0,2,1
47468,9,81.9,0,1,2,0,2,0,0,0,0
47469,1,336.05,0,1,1,1,1,1,0,2,1
47470,7,29.99,1,0,2,0,2,-1,0,2,1
47471,1,133.6,1,0,1,1,1,-1,0,2,1
47472,4,29.99,1,0,2,1,2,1,0,2,1
47473,3,182.87,1,0,2,0,1,1,0,2,1
47474,3,42.08,1,0,3,1,2,-1,0,2,1
47475,1,29.99,1,0,1,1,2,1,0,2,1
47476,1,85.28,0,1,2,0,2,1,0,2,1
47477,10,59.15,0,1,3,1,2,1,1,3,1
47478,2,340.29,1,0,3,0,1,1,1,3,1
47479,7,50.57,1,0,3,1,1,0,1,1,0
47480,2,153.21,1,0,1,0,2,-1,0,2,1
47481,2,200.03,1,0,3,0,2,1,1,3,1
47482,8,48.57,1,0,1,1,1,1,0,2,1
47483,2,121.14,1,0,1,0,1,0,0,0,0
47484,12,29.99,1,0,2,0,2,0,0,0,0
47485,12,79.91,1,0,1,1,1,1,0,2,1
47486,8,299.48,1,0,2,0,1,0,0,0,0
47487,3,1093.57,1,0,1,1,3,1,0,2,1
47488,10,220.52,0,1,2,0,1,1,0,2,1
47489,3,224.96,1,0,1,0,1,1,0,2,1
47490,2,42.35,1,0,2,0,2,1,0,2,1
47491,3,29.99,0,1,1,1,2,-1,0,2,1
47492,10,337.34,0,1,3,0,2,-1,0,2,1
47493,10,48.56,0,1,1,0,1,1,0,2,1
47494,12,297.91,1,1,2,0,1,0,0,0,0
47495,9,222.23,1,0,1,0,1,1,0,2,1
47496,3,218.32,0,1,2,0,2,0,0,0,0
47497,11,301.37,0,1,1,1,2,0,0,0,0
47498,2,45.47,1,0,2,1,1,0,0,0,0
47499,2,196.45,0,1,3,1,2,-1,0,2,1
47500,1,440.55,1,0,1,1,1,1,0,2,1
47501,1,278.08,1,0,2,1,2,1,0,2,1
47502,11,264.63,0,1,1,0,2,0,0,0,0
47503,12,113.6,1,0,2,1,2,1,0,2,1
47504,11,230.0,1,0,2,0,2,1,0,2,1
47505,11,123.32,0,1,2,0,1,1,0,2,1
47506,5,1443.45,0,1,1,1,2,0,0,0,0
47507,4,111.12,0,1,3,1,2,-1,0,2,1
47508,9,146.32,1,0,3,0,1,0,0,0,0
47509,1,29.99,0,1,1,1,2,-1,0,2,1
47510,3,760.75,0,1,1,1,3,1,0,2,1
47511,10,524.4,1,0,1,1,3,0,0,0,0
47512,1,266.06,1,0,2,1,3,-1,0,2,1
47513,5,33.34,0,1,1,0,1,1,1,3,1
47514,1,266.25,0,1,3,1,1,0,0,0,0
47515,9,32.8,0,1,2,0,2,-1,1,3,1
47516,5,320.48,1,1,2,0,2,1,0,2,1
47517,1,596.83,1,0,1,1,3,0,1,1,0
47518,10,85.16,0,1,2,0,1,1,0,2,1
47519,10,73.44,0,1,1,1,1,0,0,0,0
47520,3,392.75,1,1,1,0,1,-1,0,2,1
47521,8,414.58,1,1,3,0,2,0,0,0,0
47522,1,184.57,1,0,2,0,1,-1,0,2,1
47523,7,418.29,0,1,1,0,2,1,0,2,1
47524,1,29.99,1,0,1,0,1,0,0,0,0
47525,9,34.97,0,1,1,1,1,0,0,0,0
47526,4,746.34,1,0,2,1,3,0,0,0,0
47527,8,271.86,0,1,2,1,3,-1,0,2,1
47528,11,167.17,1,0,3,1,1,1,1,3,1
47529,5,33.55,1,0,1,1,2,1,0,2,1
47530,2,232.63,1,0,2,0,1,-1,0,2,1
47531,10,29.99,1,0,3,0,1,-1,0,2,1
47532,6,273.63,1,0,2,1,1,1,0,2,1
47533,3,202.66,1,0,1,1,2,1,0,2,1
47534,4,199.05,1,0,3,0,2,1,0,2,1
47535,11,158.87,1,0,1,0,2,-1,0,2,1
47536,1,558.6,1,0,1,1,2,-1,1,3,1
47537,1,282.01,1,1,2,0,1,1,1,3,1
47538,5,58.63,0,1,1,0,1,0,0,0,0
47539,2,599.49,1,0,1,1,3,-1,0,2,1
47540,11,164.7,1,0,3,1,1,-1,0,2,1
47541,3,49.16,0,1,2,0,1,0,0,0,0
47542,5,107.71,0,1,3,0,1,0,0,0,0
47543,10,228.53,1,1,3,0,2,1,1,3,1
47544,7,108.07,0,1,2,1,2,1,0,2,1
47545,11,440.06,0,1,2,1,3,1,0,2,1
47546,6,280.5,1,0,1,1,2,1,0,2,1
47547,11,85.91,1,0,2,0,1,-1,1,3,1
47548,2,207.62,0,1,2,1,2,1,0,2,1
47549,7,31.27,0,1,1,0,2,-1,0,2,1
47550,5,568.39,1,1,2,1,2,1,0,2,1
47551,11,103.83,1,0,3,0,2,0,0,0,0
47552,6,133.7,1,0,1,0,1,-1,1,3,1
47553,6,572.5,1,0,2,1,3,0,0,0,0
47554,2,29.99,1,0,2,0,2,0,0,0,0
47555,3,232.1,1,0,3,0,2,1,0,2,1
47556,1,29.99,1,0,2,1,1,-1,0,2,1
47557,2,268.83,1,0,1,1,2,-1,1,3,1
47558,2,489.09,1,0,1,0,1,0,0,0,0
47559,9,104.97,0,1,1,1,2,1,0,2,1
47560,5,201.22,1,0,2,0,2,-1,0,2,1
47561,11,29.99,0,1,3,1,2,-1,1,3,1
47562,11,225.79,1,1,3,0,2,0,1,1,0
47563,4,248.55,0,1,1,0,3,0,0,0,0
47564,10,29.99,0,1,1,0,1,1,0,2,1
47565,4,145.33,0,1,2,0,2,1,0,2,1
47566,10,29.99,1,0,2,1,1,1,0,2,1
47567,4,36.16,1,0,1,1,1,0,0,0,0
47568,7,31.28,1,0,2,1,2,1,0,2,1
47569,2,231.96,0,1,2,0,1,-1,0,2,1
47570,1,568.66,1,0,2,1,2,-1,1,3,1
47571,2,534.85,0,1,1,1,3,0,0,0,0
47572,9,29.99,0,1,2,1,1,-1,0,2,1
47573,9,581.13,0,1,1,1,1,1,0,2,1
47574,4,92.74,1,0,3,0,1,-1,1,3,1
47575,2,126.91,0,1,1,1,1,-1,0,2,1
47576,2,301.9,1,0,3,0,2,1,0,2,1
47577,7,100.93,1,0,2,0,2,1,0,2,1
47578,10,814.13,1,0,2,1,3,-1,1,3,1
47579,6,337.73,0,1,2,0,1,0,0,0,0
47580,10,29.99,1,0,3,1,2,0,0,0,0
47581,1,143.11,1,0,2,1,2,0,0,0,0
47582,4,270.67,1,0,1,1,2,0,0,0,0
47583,7,164.89,0,1,2,1,1,-1,0,2,1
47584,11,175.57,0,1,2,0,2,1,0,2,1
47585,7,43.75,0,1,1,1,2,1,0,2,1
47586,11,93.55,1,0,2,0,2,1,0,2,1
47587,11,527.87,0,1,2,1,3,0,0,0,0
47588,10,82.98,1,0,3,1,2,-1,0,2,1
47589,5,29.99,1,0,2,1,1,0,0,0,0
47590,3,328.66,1,1,2,0,1,-1,1,3,1
47591,10,29.99,1,0,2,0,1,0,0,0,0
47592,10,454.47,0,1,1,1,1,-1,0,2,1
47593,9,91.47,0,1,1,1,2,-1,0,2,1
47594,9,343.23,1,0,1,0,3,1,0,2,1
47595,1,327.66,0,1,2,1,3,-1,0,2,1
47596,4,146.61,0,1,2,0,2,0,0,0,0
47597,8,1158.04,1,0,3,1,1,-1,0,2,1
47598,1,658.38,1,1,2,1,1,0,0,0,0
47599,10,29.99,0,1,2,1,1,-1,1,3,1
47600,9,121.54,1,0,2,1,1,1,0,2,1
47601,2,607.63,0,1,2,1,3,1,0,2,1
47602,4,95.68,1,0,1,0,1,-1,1,3,1
47603,1,211.78,1,0,1,0,1,0,1,1,0
47604,10,78.9,1,0,1,1,1,0,0,0,0
47605,6,50.88,0,1,2,1,1,1,1,3,1
47606,1,840.72,1,1,1,1,3,0,1,1,0
47607,9,29.99,0,1,1,1,1,0,0,0,0
47608,1,87.55,0,1,1,1,2,1,0,2,1
47609,1,247.94,0,1,1,0,2,-1,0,2,1
47610,2,70.11,1,0,1,1,1,-1,1,3,1
47611,2,563.48,0,1,1,1,2,-1,0,2,1
47612,8,44.19,0,1,1,1,2,-1,0,2,1
47613,4,158.5,1,0,3,1,1,1,0,2,1
47614,4,29.99,1,0,2,0,1,0,0,0,0
47615,11,242.17,0,1,3,1,3,-1,0,2,1
47616,12,56.79,1,0,1,1,2,0,0,0,0
47617,1,65.62,0,1,1,1,2,-1,0,2,1
47618,10,170.12,0,1,2,0,1,-1,0,2,1
47619,12,84.96,0,1,1,0,2,0,0,0,0
47620,10,204.13,1,1,1,0,2,0,0,0,0
47621,9,29.99,1,0,2,1,1,-1,0,2,1
47622,6,29.99,0,1,1,1,2,1,0,2,1
47623,10,47.24,0,1,3,0,1,0,0,0,0
47624,4,29.99,0,1,3,0,2,0,0,0,0
47625,9,97.41,0,1,2,1,1,-1,1,3,1
47626,7,77.16,1,0,2,1,2,0,0,0,0
47627,2,126.65,0,1,1,0,1,-1,1,3,1
47628,11,38.54,0,1,3,0,1,1,1,3,1
47629,10,258.63,1,0,2,1,3,-1,0,2,1
47630,4,465.91,1,0,3,0,3,1,1,3,1
47631,10,100.62,0,1,2,0,2,0,0,0,0
47632,6,29.99,1,0,2,1,2,-1,0,2,1
47633,6,134.23,0,1,2,1,2,-1,0,2,1
47634,12,29.99,1,0,1,0,1,1,0,2,1
47635,7,355.64,0,1,2,0,1,0,0,0,0
47636,3,259.28,0,1,2,0,1,0,1,1,0
47637,6,279.99,1,0,1,1,1,-1,0,2,1
47638,6,320.85,1,1,2,0,1,1,0,2,1
47639,6,114.19,0,1,2,0,2,-1,0,2,1
47640,8,48.22,0,1,1,0,1,0,1,1,0
47641,10,29.99,1,0,2,0,2,1,0,2,1
47642,10,202.15,1,0,2,1,2,1,0,2,1
47643,11,29.99,1,0,1,0,2,0,0,0,0
47644,6,29.99,1,0,1,1,2,0,0,0,0
47645,3,29.99,0,1,2,0,1,-1,0,2,1
47646,2,510.56,1,0,1,1,3,1,0,2,1
47647,5,85.88,0,1,1,0,1,1,1,3,1
47648,12,29.99,0,1,3,0,1,1,0,2,1
47649,3,437.41,0,1,1,0,3,-1,0,2,1
47650,9,702.49,1,1,3,1,1,0,0,0,0
47651,8,77.11,1,0,2,0,2,-1,0,2,1
47652,11,312.22,1,0,2,0,1,-1,1,3,1
47653,7,165.96,0,1,2,0,1,-1,0,2,1
47654,10,340.74,0,1,1,1,2,1,0,2,1
47655,11,29.99,0,1,2,0,2,-1,1,3,1
47656,3,170.23,1,0,3,1,1,-1,0,2,1
47657,9,142.52,0,1,3,0,1,-1,0,2,1
47658,1,380.67,1,0,2,0,2,-1,0,2,1
47659,5,441.59,1,1,1,0,2,-1,0,2,1
47660,11,29.99,1,0,2,0,1,1,0,2,1
47661,1,76.55,0,1,1,1,2,0,0,0,0
47662,8,158.27,1,0,1,0,2,1,0,2,1
47663,10,214.04,1,1,2,0,1,1,0,2,1
47664,1,244.38,1,0,1,0,2,0,0,0,0
47665,5,29.99,1,0,3,1,1,1,0,2,1
47666,7,153.73,0,1,1,0,1,1,0,2,1
47667,4,211.49,0,1,2,0,3,0,0,0,0
47668,2,29.99,1,0,1,0,1,-1,0,2,1
47669,4,459.51,0,1,1,1,1,0,0,0,0
47670,1,323.78,0,1,1,0,1,-1,0,2,1
47671,6,145.64,0,1,2,0,1,1,0,2,1
47672,6,74.09,0,1,2,0,1,1,0,2,1
47673,5,242.34,1,0,2,1,2,1,0,2,1
47674,9,156.69,0,1,1,1,2,1,0,2,1
47675,7,189.57,1,0,1,0,2,-1,1,3,1
47676,3,749.59,1,1,2,1,3,1,1,3,1
47677,1,49.83,1,0,1,0,1,-1,0,2,1
47678,10,29.99,0,1,1,0,2,0,0,0,0
47679,7,29.99,0,1,2,1,1,0,0,0,0
47680,10,158.46,1,0,2,0,1,0,0,0,0
47681,4,593.64,0,1,3,1,1,-1,0,2,1
47682,7,99.86,1,0,2,0,1,-1,0,2,1
47683,11,113.09,1,0,2,1,1,0,0,0,0
47684,10,404.25,0,1,1,0,3,1,0,2,1
47685,4,327.89,0,1,1,0,1,-1,0,2,1
47686,6,75.55,1,0,3,1,2,1,0,2,1
47687,2,634.2,0,1,2,1,3,-1,0,2,1
47688,1,100.03,1,0,2,0,1,1,0,2,1
47689,3,70.57,0,1,1,1,1,0,0,0,0
47690,10,622.04,1,0,2,1,3,-1,0,2,1
47691,8,150.85,0,1,1,0,1,-1,0,2,1
47692,2,343.45,1,0,1,0,3,1,0,2,1
47693,5,462.47,1,1,1,1,3,0,0,0,0
47694,8,82.3,1,0,2,0,1,0,0,0,0
47695,3,71.3,1,0,3,0,1,-1,1,3,1
47696,9,29.99,0,1,1,0,1,0,0,0,0
47697,8,29.99,1,0,2,1,2,-1,0,2,1
47698,7,140.09,1,0,1,1,2,1,0,2,1
47699,1,214.03,1,0,1,1,2,-1,0,2,1
47700,7,219.7,1,1,3,0,2,0,1,1,0
47701,7,198.78,1,0,1,1,2,-1,0,2,1
47702,1,659.13,0,1,3,1,3,0,0,0,0
47703,7,614.49,1,0,1,1,3,-1,0,2,1
47704,5,521.94,0,1,2,1,2,1,0,2,1
47705,7,29.99,1,0,2,1,2,0,0,0,0
47706,11,54.59,0,1,1,0,1,1,0,2,1
47707,1,84.71,1,0,1,0,1,1,0,2,1
47708,1,367.38,1,1,1,0,3,0,1,1,0
47709,9,161.75,1,0,2,0,2,1,0,2,1
47710,3,122.82,1,0,2,1,1,-1,0,2,1
47711,3,37.3,0,1,2,0,2,-1,1,3,1
47712,1,491.51,1,1,2,1,3,1,0,2,1
47713,11,140.78,1,0,1,1,1,0,0,0,0
47714,10,107.89,0,1,1,0,1,0,0,0,0
47715,5,985.57,1,1,2,1,3,-1,0,2,1
47716,1,156.54,1,0,2,1,1,1,0,2,1
47717,2,1685.16,0,1,2,1,2,1,0,2,1
47718,1,529.25,1,0,1,1,1,-1,0,2,1
47719,4,355.13,1,0,2,0,1,0,0,0,0
47720,1,30.78,0,1,2,0,1,-1,0,2,1
47721,3,29.99,0,1,2,0,2,1,1,3,1
47722,1,54.53,1,0,1,0,1,1,0,2,1
47723,1,347.11,0,1,1,0,3,-1,0,2,1
47724,3,1048.31,0,1,1,1,3,-1,0,2,1
47725,11,102.67,0,1,2,0,2,-1,0,2,1
47726,9,395.2,0,1,3,1,3,0,0,0,0
47727,3,29.99,0,1,1,1,1,0,0,0,0
47728,1,1051.07,0,1,1,1,2,-1,0,2,1
47729,10,70.12,0,1,2,1,2,0,0,0,0
47730,5,254.58,0,1,2,1,1,0,0,0,0
47731,9,71.82,0,1,2,0,1,-1,0,2,1
47732,1,183.27,0,1,2,0,1,-1,0,2,1
47733,9,156.55,1,0,3,0,2,1,0,2,1
47734,4,29.99,0,1,3,0,1,-1,0,2,1
47735,4,173.07,1,0,1,1,2,1,0,2,1
47736,7,36.63,0,1,2,1,2,-1,0,2,1
47737,3,37.41,1,0,1,0,1,-1,1,3,1
47738,10,134.91,0,1,2,0,2,0,0,0,0
