channel,history,is_referral,recency,used_bogo,used_discount,zip_code,treat
1,73.40928309462319,0,3,0,1,2,1
1,135.00594618528507,1,6,0,1,1,1
1,140.96371045487402,1,1,1,0,1,1
3,336.13516190004754,0,1,0,0,2,1
1,137.81990771795182,1,1,0,0,3,1
1,263.4554332424518,0,10,1,0,1,1
1,1243.9470459771308,1,1,0,1,1,1
2,29.99,0,10,1,0,3,1
2,451.5822616504651,0,3,1,0,1,1
1,154.33459017845928,0,9,0,0,2,1
2,29.99,0,5,1,0,1,1
3,378.2697535614976,0,11,0,0,2,1
1,539.9697931478593,1,1,0,1,2,1
2,29.99,0,10,0,1,2,1
3,268.7763387602906,0,8,1,0,1,1
1,29.99,0,10,1,0,1,1
2,701.2403354019439,1,4,0,1,1,1
2,212.1626849424793,0,10,1,1,1,1
2,253.7957566768336,0,7,0,1,1,1
1,89.87402053112636,0,4,1,0,1,1
1,186.7758033402488,1,4,1,0,1,1
2,575.7620926257738,1,8,0,0,1,1
1,114.40759000540878,0,1,0,0,1,1
1,57.546427661620434,0,1,0,0,2,1
1,63.38618282424176,0,3,0,0,1,1
1,159.52293912499172,0,5,1,0,2,1
1,265.591760752361,0,7,0,1,2,1
1,248.01364311032225,0,8,0,1,1,1
1,114.03461583567105,1,4,0,0,2,1
1,37.999519253888764,1,1,0,0,1,1
1,96.3915171541952,0,12,0,0,1,1
1,326.53565575047725,0,1,0,1,2,1
1,162.8935494830294,1,10,1,0,2,1
1,264.9764439573949,0,2,1,0,3,1
2,340.55703670873277,0,7,1,0,1,1
1,29.99,1,12,1,0,1,1
2,497.12007995629057,0,4,1,0,1,1
1,529.0131856604552,1,4,1,0,2,1
2,296.7800023552719,0,1,0,1,2,1
1,997.9078880013168,1,2,1,1,1,1
1,683.2310392085053,1,1,1,0,1,1
1,445.2702099426036,0,7,0,0,1,1
1,101.32607352486181,0,10,1,0,1,1
3,1534.0414111441671,1,3,0,0,2,1
1,616.4608738429768,1,7,1,1,1,1
2,29.99,0,2,1,0,1,1
2,77.91049996306268,0,2,1,0,3,1
1,317.7176823210277,0,1,0,0,1,1
2,626.836178487908,1,3,0,1,2,1
1,146.78411782605713,0,12,0,1,1,1
1,70.70798394000632,0,3,0,1,2,1
2,156.57489917649082,0,11,0,0,1,1
2,29.99,0,12,0,1,1,1
1,59.761923286631614,1,1,1,0,1,1
2,29.99,0,1,0,1,1,1
3,525.8436452181321,1,1,1,0,2,1
2,153.2900119151384,0,9,1,0,1,1
2,381.3989336946242,0,2,0,1,1,1
2,170.26453452341724,0,2,1,0,3,1
1,107.00712501840967,0,8,0,1,1,1
1,394.57089369113396,0,2,0,0,2,1
3,212.90895104624124,0,2,0,0,1,1
2,29.99,0,10,1,0,1,1
1,168.95439411700514,0,8,0,1,1,1
2,203.76465393063935,0,1,1,0,2,1
1,101.17815894138072,0,10,1,0,1,1
2,509.6028597943827,1,2,1,0,1,1
3,414.67400798106524,0,2,1,0,1,1
1,173.3199997761229,0,1,0,1,2,1
1,80.56614028362624,0,2,1,0,1,1
3,345.3022069683011,0,1,1,0,2,1
1,90.7409817808513,0,2,0,1,2,1
2,151.61726813792782,0,1,1,0,2,1
2,494.2651624154901,0,4,1,1,1,1
2,39.20399692671003,0,6,0,0,1,1
2,412.5861332711654,0,8,0,1,1,1
1,29.99,0,10,0,1,1,1
1,33.37776726846752,1,4,0,0,2,1
1,403.4275660812716,0,10,1,0,1,1
1,45.135614455093005,0,7,1,0,1,1
1,528.8394615843558,1,5,1,0,2,1
1,280.95626952811887,0,2,0,1,1,1
2,244.64643486436267,0,7,0,1,2,1
1,1467.335579407548,1,2,0,1,1,1
2,169.13061815595742,0,1,0,0,2,1
1,193.9584149005614,0,1,1,0,2,1
1,29.99,0,8,0,1,2,1
1,29.99,0,4,1,0,2,1
1,374.8383672098695,0,8,1,0,1,1
2,391.41449343390116,0,9,1,0,1,1
2,266.0849091551338,0,9,0,1,1,1
2,33.785750869497434,0,1,0,1,2,1
2,308.7187093757435,0,11,1,0,1,1
3,322.75973237447295,0,1,0,1,2,1
2,29.99,1,4,0,1,1,1
1,430.1039723493271,0,5,1,0,2,1
1,57.40500940768656,0,10,0,0,1,1
2,83.31228954087007,1,12,1,0,1,1
2,29.99,1,2,0,1,3,1
1,393.2801975341311,0,9,1,0,1,1
1,374.2905030028091,0,7,0,0,1,1
2,213.53858170319242,0,2,0,1,2,1
1,62.78696980856824,0,10,0,1,2,1
1,164.22652279430517,0,3,0,1,1,1
1,367.34402081212147,0,5,1,1,2,1
1,82.63477671769466,0,3,1,0,1,1
1,184.56173650718915,0,9,1,0,1,1
1,355.2872737067609,0,1,1,0,1,1
3,1214.0017606371973,1,2,1,1,2,1
1,166.2412842848124,0,1,0,0,3,1
1,278.52718917476494,0,7,0,0,3,1
1,307.1119291287294,0,2,1,0,2,1
1,210.652755532808,0,5,1,1,1,1
2,62.82940945299464,0,9,1,0,3,1
2,29.99,0,1,1,0,2,1
1,159.50566107808442,0,3,0,0,1,1
2,399.92539831572384,0,1,0,0,1,1
2,115.58901496341704,0,7,1,0,1,1
2,184.98012111084273,0,8,1,0,1,1
2,78.62197623550045,0,9,1,0,1,1
2,123.31659176049058,0,3,0,1,2,1
1,553.7073889165692,1,4,0,0,3,1
1,392.4530191050441,0,4,0,1,1,1
2,109.63277193339805,0,6,1,0,2,1
3,656.4968212205732,1,6,1,1,1,1
1,481.2480201519865,0,5,0,0,1,1
2,259.297199434593,0,2,1,1,1,1
1,292.1341541813231,0,9,1,0,2,1
2,29.99,1,1,1,0,2,1
2,480.9876679422375,0,1,0,1,1,1
1,29.99,0,8,1,0,1,1
1,119.39896903939824,0,4,0,0,1,1
1,161.0946828568389,1,1,0,1,2,1
1,314.54323665070905,0,1,0,1,2,1
2,460.83538002725317,0,1,0,1,1,1
2,323.6120874111937,0,1,1,0,1,1
1,157.77582384165626,0,9,0,0,1,1
3,2085.7320975544676,1,1,1,1,1,1
1,103.77883131013613,0,10,0,0,1,1
1,119.85338180705212,0,3,1,0,1,1
1,38.125454807204626,0,11,0,1,1,1
2,97.64487011257965,1,11,0,1,1,1
1,172.3763946498235,0,11,0,0,2,1
2,161.42775244350491,1,1,0,0,1,1
2,289.8449251633282,0,2,0,1,2,1
2,29.99,0,1,1,0,1,1
3,891.8397795470361,1,11,1,1,1,1
1,342.9372876594275,0,2,1,0,2,1
1,114.38386939890346,0,9,0,1,1,1
1,304.22603785952356,0,9,0,0,1,1
2,788.2883683992096,1,2,1,1,1,1
2,147.9969182792771,0,7,0,1,2,1
1,57.14955187886772,1,4,1,0,2,1
2,749.2641946919533,1,1,1,1,2,1
1,278.3696183555911,0,9,0,1,2,1
1,243.14622049814471,0,4,1,0,2,1
2,507.999494580275,1,1,1,0,1,1
2,361.56193560295793,0,3,0,1,1,1
1,489.4713123448218,0,3,0,1,1,1
1,1250.4618393338505,1,1,0,1,1,1
1,96.20947432814182,0,2,0,1,1,1
1,29.99,0,5,1,0,2,1
2,29.99,0,1,1,0,1,1
1,285.3569377075516,0,2,1,0,2,1
2,340.18954121539485,0,3,1,0,2,1
1,132.54816763111083,0,8,1,0,1,1
1,130.8805269662075,1,1,1,0,2,1
2,131.09139459385798,0,4,1,0,1,1
2,29.99,0,10,0,1,3,1
1,308.6887791827707,0,1,0,1,1,1
1,70.90603260420967,0,9,1,0,1,1
2,213.33059108085484,0,2,0,1,2,1
2,1284.4631876332953,1,1,1,1,2,1
2,120.66567352282537,0,1,1,0,1,1
1,49.057923690123076,0,10,1,0,2,1
1,576.8220249368591,1,5,0,0,1,1
2,958.6885870001048,1,3,1,1,2,1
1,45.442463624754545,0,1,0,1,2,1
1,29.99,1,2,0,1,1,1
1,63.264429606090786,0,6,1,0,2,1
1,317.67785414210596,0,8,1,0,2,1
1,62.298114767953614,0,8,0,1,1,1
1,29.99,0,4,0,1,2,1
1,47.56687267122019,0,5,1,0,2,1
2,29.99,0,11,1,0,1,1
1,251.64951914723386,1,6,1,0,2,1
2,712.7122022297042,1,2,1,1,1,1
1,1340.374549574289,1,1,1,0,1,1
2,29.99,0,10,1,0,1,1
1,318.2933166240317,0,4,0,1,1,1
2,283.06417802333084,0,12,0,1,1,1
1,127.45046826481897,0,1,0,1,2,1
1,301.39324680951154,0,8,0,1,1,1
1,243.73025191358374,0,3,0,0,1,1
1,96.98852987364407,1,3,1,0,1,1
3,422.47076283311975,0,5,1,0,2,1
1,33.60907248694548,0,8,0,1,1,1
1,152.8900106047438,0,2,1,0,1,1
1,108.06043748348188,0,9,1,0,2,1
1,292.46676290934204,0,2,0,1,3,1
2,901.2730107323913,1,3,0,1,2,1
2,390.688333266659,0,4,0,0,1,1
1,346.622702916054,0,9,1,0,2,1
1,134.21010181916793,0,6,0,0,1,1
2,371.98646021572154,0,7,0,0,2,1
2,661.0207179783417,1,1,1,0,2,1
1,259.1339414080243,0,11,1,0,2,1
1,58.47951442066491,0,7,0,1,3,1
2,543.4689041973149,1,2,0,1,1,1
1,112.40643212184544,1,3,0,0,1,1
1,29.99,0,7,0,1,2,1
1,298.5158153980123,0,1,0,0,2,1
1,78.55632541156673,1,8,0,0,2,1
1,178.9133233884855,0,12,0,0,3,1
2,229.68886882847465,0,9,1,0,1,1
2,791.3117968764078,1,4,1,0,1,1
1,175.19685865007636,0,9,0,0,3,1
1,738.2029319354662,1,1,0,1,2,1
1,287.80710924308875,0,7,1,0,1,1
1,112.51272254858468,0,7,0,1,1,1
1,131.24842167333998,0,11,0,1,1,1
1,249.86276259352374,0,3,1,1,1,1
2,29.99,0,7,1,0,3,1
1,34.939341141656385,1,10,1,0,1,1
1,197.12923239331812,0,2,0,0,1,1
1,29.99,1,5,1,0,2,1
2,708.9178763431663,1,2,1,1,1,1
1,168.7043637652146,0,7,0,1,1,1
1,281.7366560351111,0,7,0,1,1,1
1,29.99,0,1,1,0,1,1
3,813.5787011048526,1,6,0,1,2,1
1,154.56792528948148,0,6,0,0,1,1
2,180.85288938292592,1,5,0,1,1,1
1,663.0052535665113,1,7,1,0,1,1
1,65.19031161132425,0,2,0,1,2,1
1,253.8628550145411,0,9,0,1,2,1
3,347.09925074585294,0,1,0,1,1,1
1,135.5162320954722,0,9,0,0,2,1
1,100.00365468151082,0,10,1,0,1,1
2,362.8855510307915,0,1,0,1,1,1
1,60.875228406800815,0,8,0,1,1,1
2,260.06123063961587,1,6,0,1,1,1
1,99.30341089296238,0,3,0,1,1,1
2,716.9692842451561,1,1,1,1,2,1
2,53.149230193128524,0,9,1,0,1,1
2,390.13802872047336,0,1,0,1,3,1
1,238.36705814870436,0,1,0,1,1,1
3,991.9602319656523,1,10,1,1,2,1
2,99.23536436329405,0,5,0,1,2,1
1,233.8389653000374,0,4,0,0,2,1
1,194.71679448663292,0,1,1,0,2,1
1,55.3988112774508,0,4,0,0,1,1
1,91.18895182818747,0,3,0,1,1,1
1,182.47861797559773,0,3,1,0,2,1
1,263.84773162289093,0,2,1,0,2,1
3,659.5125229615264,1,6,1,1,1,1
2,165.23650784094227,0,10,1,0,1,1
1,194.91806738394794,0,1,1,0,3,1
1,29.99,0,9,1,0,2,1
2,806.8184965379968,1,1,1,0,1,1
2,34.97176878082835,0,4,1,0,2,1
2,1112.844080302689,1,1,1,0,2,1
3,457.8566152352361,0,2,1,1,2,1
1,74.28129803226864,1,4,0,0,1,1
1,79.24513823391023,0,8,1,0,2,1
1,29.99,1,3,1,0,1,1
1,80.3882361882081,0,4,0,0,3,1
1,223.22136358513225,0,6,1,1,1,1
1,147.21857236733638,0,1,0,0,1,1
1,288.74207307935114,0,6,1,0,1,1
2,187.07679492867007,0,9,1,0,1,1
1,245.9020617634068,0,1,1,1,1,1
2,29.99,0,6,1,0,2,1
2,238.8508111522693,0,10,1,1,1,1
1,129.55366653456966,0,9,0,1,1,1
2,72.22652212593727,0,2,0,1,1,1
2,43.93271388338629,0,5,0,1,1,1
2,774.1743780886911,1,1,1,0,2,1
2,741.7234280507771,1,1,1,0,1,1
1,379.67691908405817,0,10,0,0,1,1
1,197.44739325385896,0,6,0,1,1,1
1,75.284849328642,0,9,0,0,3,1
3,1146.400180047715,1,2,0,1,1,1
2,325.3997158179074,0,5,1,0,1,1
1,185.84202453640782,0,9,0,0,1,1
2,233.94540357566873,1,10,0,1,3,1
1,791.1307897436157,1,3,1,0,2,1
1,395.9451924461467,0,2,0,1,1,1
3,789.509032554111,1,2,1,0,2,1
1,172.96394262679266,0,1,0,1,2,1
2,541.2937615959569,1,3,0,1,3,1
2,29.99,0,9,0,1,1,1
1,606.0963669540665,1,5,1,1,1,1
1,166.94,0,3,1,0,1,1
1,47.83579417431355,1,5,1,0,1,1
1,29.99,1,11,1,0,1,1
2,962.2857938721745,1,2,1,0,1,1
3,753.9630497673694,1,2,1,0,2,1
3,849.2985971745052,1,8,1,1,1,1
2,870.268050057806,1,1,1,1,2,1
1,117.76939035452871,0,4,0,1,1,1
1,160.4996468325844,0,2,0,0,2,1
1,441.27256009690683,0,10,0,1,1,1
1,374.8930829162752,0,3,0,1,1,1
2,29.99,0,5,0,1,1,1
2,221.5116488646911,0,4,1,1,2,1
2,29.99,0,4,0,1,1,1
1,465.0632341207737,0,2,0,0,1,1
2,116.96898258520321,0,6,1,0,3,1
1,178.94318918015082,0,1,1,0,2,1
1,568.7425657804527,1,7,0,1,1,1
1,42.531487611007705,0,11,1,0,2,1
1,197.72120220076872,0,10,0,0,2,1
1,423.1538976224353,0,9,1,0,2,1
1,568.0856734782261,1,9,0,1,1,1
1,29.99,0,3,1,0,1,1
2,371.89013788120957,0,6,1,0,1,1
2,741.2293147595948,1,1,1,0,1,1
1,373.713863599837,0,8,0,0,1,1
2,628.3882267351789,1,1,0,0,1,1
1,339.85090362274445,0,1,0,1,2,1
1,74.56350421626557,0,6,0,1,2,1
1,214.95485480199403,1,2,0,1,3,1
1,129.00899534548043,0,10,0,1,2,1
1,277.0390674690363,1,1,1,0,2,1
2,147.66109801440496,0,3,0,0,2,1
2,68.00439164919005,0,3,0,0,2,1
1,171.31357616570432,0,5,1,0,1,1
1,29.99,0,4,1,0,2,1
2,437.85025670290116,0,12,1,0,1,1
1,820.4824357716612,1,1,1,0,1,1
1,147.24632924568192,0,1,0,1,1,1
2,381.76752922368576,0,7,0,0,1,1
1,29.99,0,11,1,0,2,1
2,872.6613338625777,1,7,0,1,2,1
1,128.51605250051938,1,9,0,0,1,1
2,29.99,1,3,1,0,1,1
1,139.90231763738504,0,1,1,0,1,1
1,176.00153803821766,0,2,0,1,1,1
1,29.99,0,7,0,1,1,1
2,44.639267335011105,0,3,0,1,1,1
1,326.25044633677703,0,9,1,0,1,1
3,568.3678818373904,1,1,0,1,3,1
2,249.77412244358345,0,5,0,1,1,1
2,174.64671427797632,0,9,1,0,1,1
1,62.79139215103639,0,11,0,0,1,1
2,652.4309252123811,1,1,1,1,1,1
3,1112.3529184740048,1,1,0,0,1,1
2,547.9396673018507,1,1,1,0,1,1
2,243.03232796127267,0,3,0,1,1,1
1,301.51449165571944,0,9,0,1,1,1
1,32.66158006936159,0,9,0,0,2,1
1,425.8478829570565,0,5,0,1,2,1
2,29.99,0,10,1,0,1,1
2,583.0868331166806,1,1,0,1,2,1
2,189.2558403198503,0,3,1,0,1,1
1,699.5732571900558,1,2,0,1,1,1
1,71.24616515316453,0,2,0,1,2,1
2,290.90954769734805,0,3,0,1,1,1
1,1326.4935506898375,1,2,1,0,1,1
1,292.34429835452033,0,3,0,1,1,1
1,54.41829774930737,0,9,0,1,1,1
1,29.99,0,10,1,0,2,1
3,425.4911321978949,0,1,1,0,1,1
1,194.6044127941411,0,11,0,0,1,1
1,43.48179776160589,1,10,0,1,1,1
1,139.86748282746888,1,6,0,1,2,1
2,690.0970091265771,1,1,0,1,1,1
3,339.36286517823197,0,6,0,0,2,1
1,264.7921756998261,0,3,0,1,1,1
1,148.20475070377026,0,6,0,1,2,1
1,673.6367105244847,1,9,1,0,1,1
2,860.4798910575284,1,2,1,0,3,1
2,140.7073173793585,1,1,1,0,2,1
2,1145.8974427637424,1,1,1,1,1,1
1,785.9344600299765,1,1,0,1,1,1
1,70.19667337613868,0,9,0,0,1,1
1,493.1321010656621,0,1,0,0,2,1
1,256.70777248035927,0,8,0,1,1,1
2,29.99,0,1,1,0,2,1
1,83.94409738291618,0,9,1,0,1,1
2,98.23833132629848,0,10,0,1,1,1
1,310.8542733896852,0,11,1,1,1,1
2,29.99,0,1,0,1,1,1
1,128.49129258165962,0,6,0,0,2,1
1,89.45075630146872,0,4,1,0,1,1
1,381.1439140208754,0,1,0,1,1,1
1,371.900461346698,0,10,0,0,2,1
1,491.7823369617142,0,10,0,0,1,1
1,569.8382425654402,1,8,0,0,2,1
1,701.4533525993918,1,5,0,1,1,1
1,106.89732353596719,0,1,1,0,1,1
1,41.48222232159735,1,8,1,0,1,1
2,246.1343074044112,1,9,1,0,2,1
1,226.89023918856338,0,1,0,1,1,1
1,173.16034143926538,0,7,0,1,2,1
2,644.2265951501951,1,3,1,1,2,1
1,82.2795149756445,0,3,0,1,2,1
1,149.7063798042888,0,1,1,0,2,1
1,168.7058738288616,0,1,1,0,1,1
1,136.6273162243903,0,10,0,1,2,1
1,31.279447310049772,1,11,1,0,3,1
2,345.27373847714233,0,2,0,1,3,1
2,334.2163333687855,0,2,1,0,1,1
1,250.19547190971318,1,3,1,0,1,1
2,1172.6819034940324,1,2,0,0,2,1
1,374.02625395036074,0,8,1,0,1,1
2,65.08750921885637,1,7,0,0,3,1
1,179.58409674890774,0,7,0,0,3,1
1,29.99,0,7,0,1,1,1
1,30.496853309871433,1,9,0,1,1,1
2,36.430583429073224,0,6,1,0,1,1
3,284.1629472664655,0,6,1,0,2,1
1,229.15620171193558,0,3,1,0,1,1
1,201.42771514366362,1,11,0,1,1,1
1,115.66782184820924,1,1,1,0,2,1
1,816.5621434237496,1,1,1,1,2,1
2,526.2706256126969,1,1,1,0,1,1
1,68.31625189511038,0,1,1,0,1,1
1,189.63815903977067,0,5,0,1,1,1
2,245.65421542809406,0,1,1,1,2,1
1,37.43983468915442,1,1,0,1,1,1
1,194.86305488702158,0,1,0,0,2,1
1,662.0980550390352,1,1,1,0,1,1
3,214.22325925803554,0,2,0,0,1,1
2,469.94695265802886,0,5,1,0,1,1
2,204.53999368878533,0,1,0,1,2,1
2,272.96685927325086,1,4,1,0,2,1
1,199.5428045856398,0,2,1,0,3,1
2,304.91992659367924,0,9,0,0,2,1
2,345.486229897195,0,1,1,0,2,1
1,1122.127316602088,1,1,0,0,2,1
1,708.3399190961896,1,8,0,1,1,1
2,397.09550297226383,0,7,0,1,1,1
2,546.4410821352698,1,9,1,0,1,1
2,175.9146268715577,0,2,1,0,2,1
1,172.7576367926402,0,4,1,0,1,1
1,204.02607376611218,0,11,0,0,2,1
1,153.68657993705543,0,5,0,0,1,1
1,29.99,0,11,1,0,2,1
1,577.2303708950969,1,8,0,0,2,1
2,104.47128137977897,0,5,0,1,2,1
3,1288.0721944511802,1,1,1,0,2,1
1,589.5109221931297,1,5,1,0,2,1
1,251.26508477294067,0,3,1,0,1,1
1,39.67969346620922,1,1,1,0,2,1
1,29.99,1,9,1,0,2,1
2,820.3806758378137,1,1,1,0,1,1
1,718.2363837690814,1,1,1,1,1,1
2,29.99,1,2,1,0,3,1
1,37.83224355984678,1,9,0,1,2,1
1,49.284310757621284,1,6,1,0,2,1
2,97.34293582788722,0,1,0,0,1,1
1,89.47293642497814,0,4,1,0,1,1
1,185.25189553282752,0,3,1,0,2,1
1,79.78061312160168,0,9,1,0,2,1
1,97.76860072997304,0,8,0,1,1,1
1,256.7687801945833,0,3,0,1,1,1
1,144.52153437477207,0,2,1,0,1,1
1,281.667453682455,0,1,1,0,1,1
1,62.90083459959676,0,1,0,0,1,1
1,29.99,0,12,0,1,1,1
1,172.9549352931126,0,1,0,1,2,1
1,464.20283792120216,0,2,0,0,1,1
2,29.99,0,10,1,0,1,1
1,171.75240068663192,0,10,0,0,2,1
1,42.6445510915881,0,10,1,0,1,1
1,63.28370410085805,0,6,1,0,2,1
2,351.34170489392676,0,6,0,0,1,1
1,472.9262958542356,0,2,0,1,1,1
1,35.69037058461623,0,5,0,1,1,1
1,43.19275476127074,0,7,0,1,1,1
1,355.57386092464526,0,1,1,0,1,1
1,152.81048044251278,0,9,1,0,1,1
1,201.41947756596238,0,1,0,1,1,1
3,442.3572514834043,0,1,1,0,1,1
1,182.13992802523777,1,4,0,1,2,1
1,69.90121057383152,0,9,1,0,2,1
1,84.77608673074153,0,2,0,1,2,1
1,205.46448050074727,0,8,0,1,2,1
1,462.92804510220526,0,4,0,0,1,1
1,224.49711715131772,0,1,1,0,3,1
1,526.6191747005819,1,11,0,1,1,1
1,46.483368973690304,1,10,1,0,1,1
1,469.87617778072166,0,5,1,1,2,1
2,203.20555405050726,0,11,1,1,1,1
3,225.6488138546395,0,10,1,1,2,1
2,916.4529755936926,1,2,1,1,1,1
1,239.4532589139678,1,1,0,1,1,1
2,97.04724826390283,0,1,0,0,1,1
1,108.04936617488492,0,3,0,0,2,1
1,102.60783890253084,1,2,1,0,1,1
1,263.686412727201,0,2,1,0,2,1
1,1075.8795075098626,1,1,1,0,1,1
3,456.3392777074641,0,2,0,1,2,1
1,70.35493300094319,1,1,1,0,1,1
1,1126.3388056915646,1,2,1,1,1,1
2,301.74941203489215,0,1,1,1,2,1
3,485.0373070275119,0,1,1,0,2,1
2,880.2053643639648,1,2,1,1,2,1
1,153.59955341123035,0,9,1,0,2,1
1,227.59592074475754,0,5,1,0,1,1
2,109.27263050284819,0,7,0,1,1,1
2,301.0546842298323,1,2,0,1,3,1
2,293.15886198002977,0,10,0,1,3,1
1,100.48631760402213,0,1,1,0,1,1
1,101.7499632145879,0,4,0,0,1,1
1,285.3361783254565,0,1,1,0,2,1
1,82.77851033310075,0,8,0,0,1,1
2,447.88437057412244,0,3,1,1,1,1
1,38.04298928435154,0,1,0,1,1,1
1,303.74216300840845,0,5,0,0,1,1
2,86.5587896685019,0,10,1,0,2,1
1,226.507171779787,0,1,1,0,3,1
3,455.2494726318165,0,5,0,1,1,1
1,29.99487525699785,1,6,1,0,3,1
2,133.686557943212,0,9,1,0,2,1
2,34.89696568054277,0,2,0,1,1,1
1,148.06546929558664,0,9,1,0,1,1
2,542.1825391331639,1,2,0,1,1,1
3,207.1603718471019,0,1,1,0,1,1
1,182.002433146633,0,2,0,0,1,1
1,197.86457034406402,0,1,0,1,1,1
1,82.18471074891869,0,3,0,1,1,1
1,77.58011712407584,0,9,0,1,2,1
1,29.99,0,6,0,1,2,1
3,589.0839156969753,1,8,1,0,2,1
2,41.02051374034086,0,1,0,0,1,1
1,102.13616379019399,0,10,1,0,1,1
1,58.877126767969344,0,1,1,0,1,1
1,101.43997787787632,0,1,1,0,1,1
1,29.99,1,2,1,0,1,1
2,336.7321001523735,0,3,1,0,2,1
3,455.28667786748923,0,2,0,0,2,1
1,29.99,0,6,1,0,1,1
1,63.90190678175117,0,9,1,0,3,1
1,89.47241758366904,0,10,1,0,1,1
1,147.6734961785561,1,5,1,0,3,1
1,29.99,0,2,1,0,2,1
1,29.99,0,5,1,0,3,1
2,33.911846568359735,0,9,1,0,2,1
1,481.3104421938653,0,1,0,1,1,1
2,151.93995374110403,0,2,1,0,1,1
2,41.08657676425513,1,6,0,0,1,1
1,200.8968332607722,0,4,0,1,1,1
1,71.02984798696053,0,9,0,1,2,1
1,283.00004077932084,0,8,0,0,1,1
2,173.68174266912834,0,11,0,0,1,1
2,308.9552168750932,0,2,1,0,1,1
1,93.4973089473449,0,9,1,0,1,1
1,132.47305467067562,0,8,1,0,2,1
3,869.2831419844051,1,1,0,1,2,1
3,679.7793254915007,1,2,1,1,1,1
1,404.65095346227565,0,3,0,1,1,1
1,526.1709968521571,1,11,0,1,1,1
2,30.83832160020431,0,11,1,0,1,1
3,271.07783392795136,0,5,1,0,2,1
1,740.1856880804563,1,2,0,1,2,1
2,29.99,0,6,1,0,2,1
3,348.08456957924744,0,9,1,0,1,1
2,343.2448749222839,0,1,0,1,1,1
2,59.66163026566209,0,10,0,0,3,1
1,96.73953031624278,0,12,0,1,1,1
1,2268.7714645105953,1,2,1,0,1,1
3,613.6950007806431,1,5,0,1,1,1
1,29.99,0,10,0,1,2,1
2,48.71450938837606,0,4,1,0,1,1
1,68.1241299359132,0,6,0,0,1,1
2,393.7337837171623,0,1,0,0,1,1
2,115.75157600982388,1,1,1,0,1,1
1,203.90802914869423,0,10,0,0,3,1
3,265.1733814809236,0,1,1,0,1,1
1,29.99,0,7,0,1,1,1
2,29.99,0,10,0,1,1,1
1,86.06383271442196,0,2,0,1,1,1
1,97.25768121494592,0,9,1,0,2,1
1,30.555635439925307,1,3,1,0,2,1
3,1094.2124817818183,1,3,1,0,2,1
1,111.62771378309212,0,1,1,0,1,1
2,198.29825427611232,1,1,0,0,2,1
2,987.5967418781617,1,1,1,1,1,1
2,47.602585620919164,0,11,0,1,1,1
1,29.99,0,6,0,1,1,1
2,451.413229760016,0,3,1,0,1,1
1,250.15241451962285,0,2,1,1,1,1
1,49.64085181715613,0,1,0,1,2,1
1,29.99,1,9,1,0,2,1
1,208.2336526421671,0,2,1,0,2,1
1,242.26319205781815,0,2,1,0,1,1
2,346.9319463162847,0,5,1,0,1,1
1,135.6115729375649,0,1,1,0,1,1
2,29.99,0,2,0,1,2,1
2,785.4762778411277,1,1,1,0,2,1
1,513.2774317768852,1,1,0,1,1,1
2,447.64322583200226,0,9,1,0,1,1
1,340.55403955002356,0,2,0,1,3,1
2,151.13152406575006,0,8,0,1,1,1
1,226.5166516653945,0,1,1,0,3,1
1,29.99,0,5,1,0,2,1
1,70.14226038670937,0,9,1,0,2,1
1,29.99,0,8,1,0,1,1
1,407.5033882612343,0,2,0,0,1,1
2,688.5842330341593,1,2,0,0,2,1
2,1145.8132802184377,1,1,1,1,1,1
1,29.99,0,11,0,1,1,1
1,102.16557015507033,0,2,1,0,2,1
2,45.0579168000884,0,5,0,1,1,1
3,789.3190844601995,1,4,0,0,2,1
1,655.598224805152,1,5,1,0,1,1
3,245.55287242847348,0,8,1,0,2,1
1,134.09690481673124,0,3,1,0,1,1
1,29.99,1,9,1,0,1,1
1,29.99,0,11,1,0,3,1
1,255.00849468802255,0,1,0,1,1,1
1,29.99,1,3,0,1,1,1
2,615.1193245889773,1,1,1,1,1,1
2,207.59187738496976,0,11,1,0,1,1
3,882.6148719900489,1,1,0,1,1,1
1,515.6799194200343,1,1,1,0,1,1
1,632.7319841971525,1,3,1,0,1,1
1,49.39315365958401,0,1,0,1,1,1
1,267.3862747276146,0,2,1,1,1,1
2,170.95942404712304,0,2,0,0,3,1
1,262.8440156339036,0,8,1,0,1,1
1,29.99,0,4,0,1,2,1
1,29.99,0,4,1,0,1,1
1,410.45205161086534,0,2,0,0,2,1
1,29.99,1,7,1,0,3,1
2,321.4021766432864,0,1,0,1,2,1
1,55.9915212080291,0,9,0,1,1,1
1,79.85158608527644,0,5,0,0,2,1
1,29.99,0,9,0,1,2,1
1,361.2220807876283,0,2,0,0,2,1
1,82.18387335326517,0,1,0,0,2,1
2,48.795407671877,1,5,1,0,1,1
1,332.8167399324492,0,1,1,0,1,1
1,148.99277826770953,0,6,0,1,1,1
1,35.87741662632779,0,3,0,1,2,1
1,178.56323381549015,0,4,1,0,1,1
1,110.9107415018813,1,4,0,0,2,1
1,481.620554194161,0,6,0,1,2,1
1,440.2776593745875,0,1,0,0,3,1
2,125.632854736186,0,3,1,0,1,1
1,150.80758161658014,0,3,1,0,1,1
1,366.6081742712483,0,4,1,0,2,1
2,42.02505185293307,0,7,0,1,1,1
1,163.9400658793971,1,3,0,1,2,1
2,81.14970043290693,0,4,0,0,1,1
