,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion
60092,3,29.99,1,0,1,0,1,1,0
581,4,737.33,0,1,1,1,1,-1,0
49726,2,436.74,1,0,2,1,3,-1,0
7979,2,773.32,1,1,3,1,1,0,0
13786,3,358.84,1,0,1,1,2,1,0
12166,9,152.47,0,1,2,0,1,1,1
38082,2,430.53,1,1,2,1,2,0,0
15784,1,43.58,1,0,1,1,2,0,0
46858,4,41.71,1,0,1,1,1,0,0
11131,10,63.79,0,1,2,1,1,0,0
3509,6,374.6,0,1,2,0,2,1,0
27328,7,45.71,0,1,1,1,2,1,0
28291,9,406.55,1,1,2,0,1,-1,0
47115,3,304.09,1,0,1,0,1,0,0
5901,9,641.15,1,1,2,1,1,1,1
23401,11,29.99,1,0,1,1,1,0,1
25747,4,312.38,0,1,2,1,2,0,0
9850,10,64.65,0,1,1,0,2,0,0
52544,8,130.27,1,0,1,0,1,-1,0
42044,5,159.43,1,0,3,0,2,1,0
8072,1,194.72,1,0,3,1,1,0,1
15759,10,226.98,1,0,1,1,2,-1,0
9178,1,1150.41,0,1,2,1,1,0,0
36238,2,362.87,0,1,2,1,1,0,0
27886,10,266.89,1,0,3,1,2,1,0
34488,6,29.99,0,1,3,0,2,0,0
48052,9,181.03,1,0,1,0,2,-1,0
6309,3,219.3,1,0,2,0,3,0,0
44650,10,387.23,1,1,3,0,2,0,0
37545,3,738.99,1,1,2,1,3,0,0
3484,4,146.61,0,1,2,0,2,1,1
53377,12,75.35,1,0,1,1,2,1,0
21800,1,653.11,0,1,3,1,1,1,0
33199,3,397.08,0,1,1,0,1,-1,1
30019,10,141.42,1,0,2,1,2,-1,0
51508,10,226.06,0,1,1,1,2,0,0
46695,6,393.1,0,1,2,0,3,-1,0
23225,1,90.85,1,0,1,1,2,1,0
120,5,29.99,0,1,1,0,1,0,0
11810,3,177.2,0,1,2,0,1,-1,0
43607,2,117.65,0,1,3,0,2,1,0
3252,7,63.99,1,0,1,0,2,-1,0
38090,8,196.45,1,0,1,0,2,1,1
32612,10,183.89,0,1,1,0,2,1,0
2755,10,34.55,0,1,1,1,2,0,0
7176,6,143.39,1,0,1,1,2,0,0
42124,6,113.03,1,0,2,1,1,0,0
21280,9,225.14,0,1,1,0,1,0,0
60648,1,125.64,0,1,3,0,1,0,0
63359,10,508.58,0,1,2,1,1,1,0
24667,1,450.19,0,1,1,1,1,1,0
58106,12,33.26,0,1,3,0,1,-1,0
56474,11,326.98,1,1,2,0,1,1,0
55779,5,29.99,1,0,1,1,1,1,0
56421,10,265.5,0,1,1,0,3,-1,0
38383,2,251.62,1,0,1,0,2,0,0
40417,1,151.3,1,0,2,1,2,1,0
43800,2,608.35,1,0,2,1,2,-1,0
62239,2,257.05,0,1,1,0,1,0,0
55632,4,240.88,1,0,2,0,1,0,0
55564,10,43.81,1,0,2,0,2,1,0
37068,8,68.71,0,1,2,1,1,-1,0
52018,8,723.86,0,1,1,1,1,1,0
29595,6,150.92,1,0,2,1,2,-1,0
46016,4,446.49,0,1,1,0,1,-1,1
48993,7,29.99,1,0,2,0,1,0,1
14525,4,29.99,0,1,1,0,2,1,1
41350,4,184.67,0,1,2,0,1,1,0
36266,5,92.74,1,0,2,1,2,0,0
25325,2,29.99,1,0,1,0,2,1,0
29651,10,325.12,1,0,1,0,1,1,0
2642,1,292.86,1,0,2,0,3,1,1
14177,1,719.68,0,1,2,1,1,1,0
13610,5,29.99,0,1,3,1,1,-1,0
63405,2,948.24,0,1,1,1,1,-1,0
12646,6,331.47,1,1,2,1,2,-1,0
11210,9,145.37,1,0,2,1,2,-1,0
36327,12,59.39,1,0,1,1,2,1,0
16913,11,63.82,1,0,1,0,2,0,0
32987,4,275.82,1,1,2,0,1,-1,0
24693,4,204.52,1,0,1,0,3,1,0
10255,1,288.53,1,0,3,0,3,-1,1
43707,9,236.31,0,1,1,0,3,0,0
47525,9,34.97,0,1,1,1,1,0,0
33121,5,51.72,0,1,1,1,2,0,0
28917,1,29.99,0,1,2,1,2,0,0
43548,10,29.99,1,0,1,0,2,0,0
26321,10,487.22,1,0,2,1,2,-1,1
37784,1,522.42,1,0,3,1,3,0,0
13994,10,293.52,1,1,3,0,2,1,1
41532,2,1239.58,1,1,3,1,3,0,0
7142,8,146.28,1,0,2,0,2,1,1
18382,1,29.99,1,0,2,1,2,-1,1
23530,8,36.5,0,1,2,0,2,0,0
7784,9,73.74,0,1,3,1,1,0,0
3820,10,341.82,0,1,1,0,2,0,1
28766,7,244.84,1,1,2,1,3,0,0
15155,1,173.37,1,0,1,0,2,-1,0
60168,1,235.93,1,0,2,1,1,0,0
53972,8,161.11,1,0,1,0,1,1,0
60518,1,506.71,0,1,2,1,1,-1,0
58120,8,716.66,1,1,1,1,3,0,0
39023,4,967.26,0,1,2,1,3,1,0
36921,9,29.99,1,0,3,0,1,1,1
37885,5,319.01,1,0,1,0,3,1,0
19245,4,43.13,0,1,3,0,2,0,0
16878,10,29.99,1,0,1,0,1,-1,1
56213,2,29.99,1,0,1,1,1,1,1
17982,3,947.33,1,1,1,1,1,1,1
13365,8,169.62,1,0,3,0,2,0,0
59503,7,35.33,0,1,3,1,2,0,0
30056,10,314.4,1,0,2,1,2,0,0
24594,1,882.75,1,0,2,1,2,1,0
54847,5,126.61,1,0,1,1,2,1,0
26613,9,38.32,1,0,1,1,1,-1,0
40217,1,49.67,0,1,1,1,1,-1,0
12946,2,72.18,1,0,2,0,1,0,0
6475,10,42.49,1,0,2,1,2,1,0
48089,8,64.58,0,1,1,0,1,-1,0
13913,4,55.14,1,0,2,1,1,1,0
15311,6,36.2,1,0,1,0,2,0,0
57916,5,135.09,0,1,2,0,2,-1,1
24521,6,320.14,1,0,1,0,2,-1,1
36159,12,240.81,1,1,3,0,3,0,0
60652,8,165.73,1,0,1,1,2,0,0
35907,7,86.85,1,0,2,1,1,0,0
31559,1,106.2,0,1,1,0,2,0,0
16339,7,107.93,0,1,2,0,1,-1,0
18383,8,133.38,1,0,3,1,2,-1,0
27451,3,204.69,1,0,1,1,1,1,0
33056,3,322.77,1,0,3,0,1,1,0
18056,9,45.16,0,1,1,1,2,1,0
50266,10,590.48,0,1,3,1,1,1,1
45239,1,515.84,1,1,3,1,2,-1,1
54058,5,29.99,0,1,3,1,2,-1,0
57805,3,167.55,0,1,2,0,1,0,0
41101,3,622.85,1,1,1,1,1,0,0
56030,2,68.61,1,0,2,0,1,-1,0
35049,5,76.93,0,1,1,1,1,0,0
27870,3,129.23,0,1,1,1,2,1,0
2962,2,247.51,1,1,2,0,3,-1,0
59190,7,247.5,0,1,2,1,1,0,0
46786,5,29.99,0,1,2,0,1,0,1
17571,8,304.98,1,0,1,0,2,1,0
62935,10,245.61,1,1,3,1,2,0,0
34329,5,33.26,0,1,3,0,2,-1,0
43788,11,259.59,1,0,1,0,1,1,0
20124,8,127.8,0,1,3,1,1,0,1
15974,5,211.68,1,1,2,0,3,1,0
48347,6,64.19,1,0,1,0,2,-1,1
1576,5,202.92,1,0,1,1,3,0,0
36442,10,56.71,1,0,2,0,1,-1,0
40521,3,119.56,1,0,1,1,2,-1,0
9807,8,66.65,1,0,2,1,1,-1,0
48894,9,155.44,0,1,2,0,2,1,0
35812,10,56.33,1,0,2,1,2,1,0
29484,9,39.56,1,0,1,0,2,0,0
6285,2,512.94,1,0,2,1,1,-1,0
56571,8,531.1,0,1,2,1,2,1,0
681,1,148.57,0,1,2,0,1,1,0
22665,4,261.24,1,1,1,0,2,-1,0
54533,5,228.75,0,1,2,0,1,-1,0
24328,1,387.37,1,0,2,0,1,0,0
28032,2,184.69,1,0,1,1,2,0,0
53267,5,53.54,1,0,1,0,1,1,0
26874,3,846.28,1,1,3,1,1,1,0
44925,3,138.73,0,1,1,0,1,0,0
40208,9,96.91,1,0,1,0,1,1,0
47284,12,389.67,0,1,2,0,2,0,0
22036,9,141.42,1,0,1,1,1,1,0
11249,1,1146.36,1,1,1,1,3,1,1
18439,2,498.21,1,0,1,1,1,1,0
61070,3,1064.2,1,1,1,1,3,-1,0
46907,3,87.68,0,1,1,0,2,1,0
33598,3,559.41,0,1,1,1,2,1,0
9961,10,187.24,0,1,1,1,1,0,0
8704,6,737.15,1,0,2,1,3,1,0
16942,9,208.79,0,1,2,0,3,1,0
12591,6,491.02,1,0,1,0,2,-1,0
292,1,103.07,1,0,1,0,1,-1,0
62981,9,75.11,1,0,1,1,2,0,0
62500,11,131.17,0,1,2,1,1,-1,0
32961,8,41.13,1,0,2,0,2,0,0
50984,10,29.99,0,1,2,0,1,-1,0
34514,1,1202.63,0,1,2,1,3,0,1
15749,12,197.22,1,0,2,0,2,0,0
21415,8,127.76,0,1,3,1,2,-1,0
50334,3,36.24,0,1,1,0,2,-1,0
28121,2,356.6,1,0,3,0,1,1,0
12083,2,670.14,1,1,1,1,1,0,0
38768,4,697.47,1,0,3,1,3,0,0
6243,1,211.32,1,1,1,0,1,-1,0
29465,2,431.23,0,1,1,0,2,1,0
50814,6,41.33,0,1,1,0,1,1,1
18994,10,138.65,0,1,3,0,2,-1,0
12845,6,29.99,1,0,1,1,2,1,0
61011,8,230.37,0,1,2,1,1,0,0
1652,2,172.44,1,0,1,0,1,0,0
63223,10,99.92,1,0,2,0,2,0,0
22653,4,406.46,0,1,1,0,3,0,0
36167,4,202.03,0,1,3,1,2,-1,0
36568,4,29.99,0,1,1,0,2,0,0
58163,9,213.66,0,1,3,0,2,0,0
33364,3,92.71,1,0,2,1,1,-1,0
33247,9,29.99,1,0,1,1,2,0,0
18921,8,29.99,0,1,1,0,1,-1,0
58251,9,29.99,1,0,3,0,2,0,0
43796,10,242.48,0,1,2,0,1,-1,0
54201,7,290.35,1,1,1,1,3,-1,0
39857,2,549.34,0,1,1,1,1,0,0
25562,2,72.46,1,0,3,1,2,1,0
35626,1,351.65,1,1,2,0,1,-1,1
14870,9,227.33,0,1,2,0,2,-1,0
1269,3,257.49,0,1,1,1,2,0,0
40048,8,29.99,0,1,1,1,1,-1,0
8980,2,1652.68,1,1,1,1,2,1,0
45696,10,391.07,0,1,2,1,1,1,0
62795,1,54.29,1,0,3,1,1,-1,0
15576,12,176.9,0,1,1,1,2,1,0
31102,9,29.99,1,0,3,0,1,-1,1
24522,5,48.42,0,1,2,0,2,1,0
38621,12,204.81,0,1,1,1,3,0,0
11008,10,86.23,1,0,1,1,2,1,0
24911,8,130.85,0,1,1,0,2,1,0
40769,1,333.54,0,1,1,0,1,1,1
3402,2,29.99,1,0,1,0,2,-1,0
24620,7,29.99,0,1,1,1,1,1,0
44463,1,919.54,0,1,1,1,1,0,0
5499,1,408.7,0,1,1,0,2,0,0
46762,9,370.97,1,0,2,0,3,-1,0
13078,2,165.27,0,1,1,0,2,1,0
45596,12,469.88,0,1,2,0,3,0,0
55356,1,183.85,1,0,1,1,1,0,1
24373,3,494.38,1,0,1,0,3,-1,0
21459,10,148.46,1,0,1,1,1,0,0
10461,8,167.66,1,0,1,1,2,-1,0
40163,2,129.74,0,1,1,1,1,-1,0
3778,3,126.97,0,1,2,1,2,-1,0
57626,9,316.16,1,1,2,0,2,1,0
48001,8,31.72,1,0,1,0,1,0,0
57100,2,353.02,1,0,2,1,1,0,1
50086,5,441.18,1,0,1,0,1,-1,0
16967,4,565.85,0,1,1,1,3,-1,0
4781,1,495.71,0,1,1,1,2,-1,0
34961,10,417.39,0,1,2,0,2,1,0
57596,1,912.03,1,0,2,1,2,-1,0
1696,11,385.44,0,1,1,0,1,1,1
30644,1,106.78,1,0,2,0,2,-1,0
53809,11,207.24,1,1,2,0,2,0,1
39157,9,151.71,0,1,1,0,1,1,0
58298,11,88.61,0,1,2,1,2,0,0
46565,1,49.49,1,0,2,1,2,-1,1
43273,1,78.59,1,0,3,1,1,1,0
3430,8,93.56,0,1,1,0,2,1,0
15519,10,133.39,1,0,3,0,2,-1,1
53350,8,107.37,0,1,2,1,1,-1,0
53879,4,56.77,1,0,1,1,1,0,0
63053,5,29.99,1,0,2,0,2,1,0
49569,10,95.58,0,1,1,0,1,-1,0
13974,3,327.62,1,0,2,0,3,1,0
61652,11,29.99,1,0,1,1,2,1,0
50857,3,648.0,1,0,1,1,3,1,0
56152,11,374.05,1,0,1,0,2,1,0
23694,1,322.99,0,1,2,0,2,-1,0
56975,8,202.25,0,1,2,0,1,1,0
5846,6,127.78,0,1,1,0,2,0,0
4721,3,39.21,0,1,1,0,1,1,0
28545,12,37.71,0,1,1,0,2,-1,0
33300,10,344.61,0,1,2,1,2,1,0
13027,1,95.55,1,0,1,1,2,0,0
28856,9,29.99,1,0,3,1,2,0,0
62348,8,472.32,1,1,3,0,3,0,0
30108,8,127.76,1,0,2,1,1,1,0
29519,2,213.66,1,0,1,1,2,0,0
52830,6,42.16,1,0,3,0,1,0,0
4058,1,40.08,1,0,1,0,2,1,0
22424,6,263.02,0,1,2,1,1,-1,0
15635,2,71.21,1,0,1,1,1,0,0
35061,12,29.99,0,1,1,1,1,-1,0
63702,12,71.14,0,1,2,0,2,-1,0
3005,8,186.14,0,1,1,1,1,1,0
34684,12,179.02,0,1,2,1,1,-1,0
8601,8,219.85,1,1,1,1,1,0,1
33028,10,37.51,0,1,1,1,2,-1,0
49809,10,304.39,0,1,2,1,3,0,0
6907,10,92.98,1,0,1,0,1,0,0
22468,12,83.64,0,1,2,1,1,0,0
16314,2,39.24,1,0,2,1,1,0,0
35300,10,29.99,1,0,2,0,2,0,0
56394,3,117.83,1,0,2,1,1,0,0
47906,9,159.32,1,0,3,1,1,-1,0
30475,1,217.09,1,0,1,1,2,0,0
47782,12,315.26,1,0,1,1,2,1,0
30569,10,332.17,1,0,1,0,1,-1,0
33467,1,326.39,1,0,1,1,3,0,0
26025,7,64.12,0,1,1,0,1,1,0
57904,10,29.99,0,1,1,1,1,1,0
35461,3,294.44,1,1,1,0,3,0,1
51725,9,29.99,0,1,1,0,1,-1,0
40736,5,267.58,0,1,1,0,2,-1,0
40437,10,223.37,0,1,1,0,2,-1,0
17904,2,565.65,0,1,2,1,2,1,0
51030,12,38.28,1,0,2,1,1,1,0
54377,1,135.94,1,0,2,1,2,-1,0
9742,11,173.01,0,1,1,1,1,-1,0
56281,10,504.49,1,1,2,1,3,-1,1
33427,6,314.79,1,1,2,0,1,1,0
49915,10,198.68,0,1,1,0,2,0,0
52535,1,249.16,1,0,2,1,3,1,0
13416,3,29.99,0,1,3,0,2,-1,1
52703,7,128.11,1,0,3,1,2,1,1
13904,4,120.47,1,0,2,0,2,0,1
8381,4,141.68,0,1,1,1,1,0,0
43897,11,321.69,1,0,2,1,1,-1,0
13605,9,120.7,0,1,1,1,2,-1,0
49256,7,458.79,0,1,1,0,1,1,1
9940,2,55.22,1,0,1,0,1,0,0
21894,10,116.09,1,0,2,1,2,0,0
9767,1,56.66,1,0,2,1,1,-1,0
44830,3,64.82,0,1,1,0,2,1,0
11813,12,29.99,0,1,1,1,1,0,0
56106,10,79.65,0,1,1,1,2,0,0
37514,6,365.55,1,0,1,1,2,1,0
27067,8,216.36,1,0,2,0,1,0,0
44796,9,135.36,1,0,2,1,2,0,0
14281,4,360.56,1,0,1,0,1,-1,1
32765,7,218.1,0,1,1,0,1,1,0
15639,9,29.99,1,0,2,0,2,0,0
30836,11,179.46,0,1,1,0,2,1,0
47877,3,55.25,0,1,2,1,1,1,0
15801,2,29.99,0,1,1,0,1,1,1
3965,11,172.51,0,1,1,0,2,1,0
46207,11,154.33,1,0,3,0,2,0,1
63095,2,435.65,0,1,1,0,1,1,0
38569,4,190.29,0,1,2,1,2,0,0
1673,1,243.64,0,1,2,1,1,1,0
63757,7,134.18,0,1,2,1,1,0,0
52863,3,149.02,0,1,2,0,2,1,1
47083,2,1017.35,1,0,1,1,2,1,0
6548,7,29.99,0,1,2,1,1,-1,0
353,4,70.39,0,1,1,1,1,0,0
16286,11,94.0,1,0,1,0,2,-1,1
13728,5,195.64,0,1,1,0,1,1,0
48832,7,655.95,0,1,1,1,1,0,0
4441,12,321.84,0,1,2,0,1,-1,1
24078,11,152.98,0,1,1,0,1,0,1
27147,3,425.63,0,1,2,0,1,-1,0
53793,4,82.03,0,1,3,1,2,-1,1
51166,1,343.15,1,0,1,0,3,1,0
54328,2,46.32,1,0,2,1,2,1,0
45375,1,340.85,0,1,2,1,3,0,1
9628,5,585.53,1,0,3,1,3,0,0
51341,2,545.83,0,1,2,1,3,1,0
46799,9,75.28,1,0,2,1,2,1,0
22419,1,607.23,1,1,3,1,3,1,0
20574,5,116.44,1,0,3,0,1,-1,1
18054,9,52.48,1,0,1,0,2,1,0
48724,2,278.1,1,1,1,0,1,-1,0
46168,7,115.05,0,1,3,0,1,-1,0
12575,10,107.25,1,0,2,1,2,0,0
60823,10,59.54,1,0,2,1,1,1,0
28068,12,276.42,1,0,2,1,2,-1,0
31881,4,261.68,0,1,3,0,2,-1,0
8217,11,29.99,0,1,2,1,1,1,0
7393,4,110.57,1,0,2,0,1,1,0
15718,4,985.71,1,1,1,1,2,1,0
27933,3,29.99,1,0,3,1,2,0,0
6164,5,476.82,1,0,3,0,2,-1,1
42215,5,571.95,1,0,2,1,3,1,0
1505,4,29.99,0,1,2,1,2,1,0
62290,6,102.13,0,1,2,1,1,1,0
5069,3,331.85,1,1,3,1,1,0,0
13425,9,353.39,1,0,2,0,1,0,0
8077,10,88.3,0,1,1,1,1,-1,0
39670,6,297.56,1,0,2,0,1,1,0
60897,5,330.44,1,0,3,0,3,1,0
32955,10,112.14,0,1,1,1,1,1,0
24145,8,387.96,1,0,2,1,2,1,0
34963,11,189.48,1,0,2,0,1,0,0
29361,2,480.84,0,1,1,1,3,1,0
54214,2,87.29,1,0,2,1,2,0,0
12899,9,233.73,1,1,1,1,3,1,0
53314,9,148.41,1,0,3,0,2,1,0
12234,10,199.62,0,1,2,1,1,-1,0
58479,5,170.22,0,1,2,1,2,1,0
35481,11,463.83,0,1,2,1,3,-1,0
63925,3,590.57,0,1,2,1,3,-1,0
43684,3,168.13,0,1,1,1,1,-1,0
59889,8,71.0,1,0,2,0,1,-1,0
13232,10,257.17,0,1,3,1,1,-1,1
63069,9,66.61,0,1,2,1,1,-1,0
5315,8,54.43,0,1,3,0,1,0,0
59237,5,287.52,0,1,1,1,3,0,0
41634,11,377.57,1,1,2,0,2,-1,0
48432,5,458.52,1,0,2,0,2,0,0
61077,1,288.8,1,0,1,1,3,0,0
39718,6,40.13,0,1,2,0,1,0,0
8076,2,323.45,0,1,2,0,2,-1,0
43463,1,146.43,1,0,2,1,1,1,0
29632,6,684.41,1,1,3,1,3,0,0
29436,2,29.99,1,0,2,0,2,0,0
52846,9,59.82,1,0,1,1,1,0,0
28945,6,175.46,1,0,3,0,2,1,0
11910,11,29.99,1,0,3,1,2,1,0
17201,11,137.94,0,1,2,1,2,1,0
33291,6,174.13,0,1,3,0,1,1,0
44778,6,132.2,0,1,1,1,1,1,0
17549,6,865.36,1,1,1,1,3,1,0
36600,3,168.56,1,0,1,0,1,-1,0
48597,1,448.46,1,0,1,1,3,-1,0
455,1,1873.15,0,1,2,1,2,1,0
19104,8,139.09,1,0,3,1,1,1,0
58272,11,37.22,0,1,1,0,1,1,1
30157,8,49.81,1,0,1,1,1,-1,1
15409,1,165.07,1,0,2,1,2,-1,0
18856,11,167.21,1,0,2,0,1,1,0
39931,3,57.53,1,0,1,1,2,-1,0
10526,4,330.82,1,0,2,0,1,0,0
19895,10,104.75,0,1,1,1,1,-1,0
48586,10,769.03,1,1,2,1,1,0,1
49486,4,638.81,1,1,1,1,3,1,0
23693,5,682.12,0,1,1,1,1,1,0
23918,3,148.89,0,1,2,0,2,-1,1
29200,4,31.12,1,0,2,0,2,1,1
38815,10,192.14,0,1,1,0,2,-1,0
63488,1,452.67,0,1,2,1,1,-1,0
12717,11,29.99,1,0,1,1,1,1,0
49901,1,34.19,0,1,1,1,1,0,0
36418,6,204.43,1,0,2,1,2,-1,0
6937,1,580.44,1,0,3,1,1,-1,0
6211,1,165.36,0,1,2,0,1,1,0
33702,8,337.94,0,1,2,0,2,-1,0
40238,3,50.04,0,1,1,1,1,-1,0
29682,5,478.16,1,1,2,0,1,0,0
10165,1,286.76,1,0,2,0,2,0,0
20048,11,29.99,1,0,3,0,1,1,0
50246,3,357.32,0,1,3,0,2,-1,1
58103,10,29.99,0,1,1,0,2,1,0
35583,9,49.92,1,0,1,1,2,1,0
15308,9,222.56,1,0,3,0,1,-1,0
41430,2,614.52,1,0,1,1,1,0,0
5536,8,232.9,1,1,1,1,3,-1,0
15342,9,593.88,0,1,2,1,3,1,0
7285,1,162.07,0,1,3,1,2,1,0
43969,8,346.42,0,1,2,1,2,-1,0
37971,9,670.72,1,1,1,1,2,0,0
12784,11,29.99,1,0,2,0,2,-1,1
11937,10,95.1,0,1,1,0,1,1,0
15388,2,302.17,0,1,1,0,2,-1,1
26226,2,1390.72,1,1,1,1,2,-1,1
7057,6,29.99,1,0,3,1,2,0,0
60089,10,29.99,0,1,1,0,1,1,0
31238,9,45.29,0,1,2,0,1,-1,0
57959,11,401.44,1,0,3,0,3,-1,0
23858,9,409.34,0,1,2,0,2,1,0
60314,2,130.23,1,0,1,0,2,0,0
10333,9,152.69,1,0,1,1,1,1,0
56816,2,272.45,1,0,2,1,1,0,0
35432,7,185.32,1,0,1,0,1,1,0
14947,2,803.79,0,1,1,1,2,-1,0
5525,1,267.61,1,1,1,1,1,1,0
42256,2,270.68,1,0,1,0,3,-1,0
54160,4,180.38,0,1,3,1,2,0,0
36480,1,1761.53,1,1,1,1,3,0,0
19999,2,189.55,1,0,2,1,2,0,0
45254,1,562.16,0,1,2,1,1,0,0
56184,4,423.84,0,1,1,0,1,-1,0
12406,1,385.6,1,0,2,1,1,-1,0
126,11,160.04,1,0,3,0,1,-1,0
1382,5,315.0,0,1,2,0,1,1,0
52661,3,131.3,0,1,1,0,2,0,0
23776,6,75.47,1,0,1,0,2,-1,0
30797,3,314.75,1,0,1,1,1,-1,0
35069,1,258.48,1,0,3,0,2,0,0
30985,5,134.54,1,0,1,1,2,1,0
28934,2,29.99,0,1,1,1,2,-1,0
55403,2,305.82,0,1,2,0,2,0,0
24490,12,70.96,1,0,1,0,1,-1,0
36859,10,297.22,1,1,1,0,1,0,0
11791,10,125.78,0,1,2,1,2,0,0
45606,8,152.17,1,0,1,0,2,-1,0
47091,5,187.96,0,1,3,1,1,0,0
30467,1,298.26,1,0,1,1,2,1,1
43078,2,68.38,1,0,1,1,2,0,0
57951,10,463.27,1,0,3,0,3,1,0
56467,10,36.44,0,1,2,0,1,-1,1
22329,1,111.19,0,1,2,0,1,1,0
60059,10,61.08,0,1,2,1,1,-1,0
54118,6,39.1,1,0,2,0,2,-1,0
36391,10,57.09,1,0,2,0,2,1,0
10573,3,29.99,0,1,1,1,2,1,0
47269,12,245.87,1,0,2,0,2,1,0
31925,2,587.33,0,1,2,1,1,-1,0
47172,6,212.03,0,1,1,1,3,0,0
40969,1,374.53,0,1,2,0,2,1,0
59349,11,45.75,0,1,3,1,1,-1,0
16769,9,265.38,0,1,2,1,2,0,0
537,7,251.05,1,0,1,0,3,1,1
9124,3,639.61,1,1,2,1,1,1,0
36730,9,118.57,1,0,2,1,1,0,0
25848,2,799.15,1,0,1,1,2,0,0
58168,10,202.82,1,0,3,1,1,-1,0
3558,10,81.07,0,1,3,0,1,0,0
14795,4,261.88,1,0,3,0,1,0,0
56950,2,240.17,1,1,3,0,3,-1,1
44275,8,109.92,1,0,1,0,1,-1,1
8570,4,253.81,1,0,1,1,1,-1,0
10731,3,305.42,0,1,2,0,1,-1,0
51621,2,636.53,1,1,1,1,3,-1,1
50864,10,223.72,1,1,2,0,1,1,0
2356,2,87.01,1,0,1,1,1,0,0
586,11,29.99,0,1,1,0,1,-1,0
23510,6,209.93,1,0,1,0,1,1,0
41222,4,150.03,1,0,2,0,2,1,0
24298,1,29.99,0,1,1,0,2,-1,0
5590,5,29.99,1,0,2,0,2,1,0
16224,1,389.2,0,1,2,0,2,0,0
51593,1,612.55,0,1,2,1,3,1,0
35166,7,292.95,0,1,1,1,1,-1,0
20815,5,66.47,0,1,2,1,2,-1,0
14550,1,386.87,0,1,2,0,3,-1,0
31249,11,95.47,0,1,2,0,2,0,0
38813,5,326.7,0,1,1,0,2,0,0
63062,1,252.86,0,1,1,0,3,-1,1
3620,3,249.32,1,0,1,1,3,0,0
53095,8,533.13,1,1,2,1,3,-1,0
60708,4,908.67,0,1,1,1,3,-1,0
48189,6,314.62,0,1,1,0,2,1,0
10476,2,257.44,1,0,1,1,2,1,0
58463,2,313.44,1,0,1,0,1,1,0
62917,4,440.83,1,0,2,0,2,0,0
9685,6,29.99,1,0,1,1,1,0,0
14030,2,182.07,0,1,2,0,2,1,1
12999,7,29.99,0,1,1,0,1,-1,0
33122,12,258.23,1,0,1,1,1,-1,0
47721,3,29.99,0,1,2,0,2,1,1
38961,2,638.61,1,1,2,1,2,-1,0
21896,6,566.95,0,1,1,1,1,1,0
27406,1,632.34,1,0,1,1,2,0,0
30999,12,124.58,0,1,1,1,2,0,0
52754,2,29.99,0,1,2,1,1,-1,0
10585,9,343.59,0,1,1,0,2,-1,1
15025,9,30.34,1,0,2,0,2,1,0
55977,11,186.85,1,0,1,1,1,-1,0
36999,6,214.39,0,1,3,0,2,-1,1
58497,11,301.58,0,1,1,0,2,-1,1
9971,1,421.86,1,0,3,1,3,0,0
44497,3,514.86,1,1,1,1,2,0,1
39981,10,29.99,1,0,2,0,1,1,0
62043,11,69.09,0,1,2,0,1,1,0
49200,1,1011.09,1,1,2,1,3,0,0
20326,6,303.17,0,1,1,0,1,1,1
16649,10,86.79,1,0,1,1,2,-1,0
24182,4,67.93,1,0,1,1,1,-1,0
33444,2,54.19,0,1,1,1,2,1,0
56059,10,73.61,1,0,3,1,2,1,0
29976,6,57.89,1,0,1,1,1,0,0
28760,9,87.62,0,1,1,1,1,-1,0
22650,3,206.22,0,1,2,0,2,1,0
16879,10,96.54,0,1,2,1,1,-1,0
49119,11,40.12,1,0,3,0,1,-1,1
11764,1,145.87,0,1,3,0,2,1,0
50383,6,29.99,1,0,1,0,1,1,0
39090,2,376.86,1,1,2,1,2,1,0
53129,8,29.99,1,0,1,1,1,1,0
29959,6,60.88,1,0,1,1,2,0,0
59028,9,29.99,0,1,1,0,2,-1,0
42585,3,132.35,0,1,2,0,2,0,0
30791,3,29.99,1,0,2,0,2,0,0
44102,4,51.3,1,0,1,0,1,0,1
4795,2,596.75,1,1,1,1,3,0,0
20784,5,45.04,0,1,2,1,2,1,0
48834,3,129.97,1,0,1,1,1,-1,0
52064,8,342.25,0,1,2,0,1,0,0
9672,7,193.66,0,1,3,0,2,-1,0
19309,2,75.1,1,0,3,1,2,0,0
50975,10,110.95,0,1,2,1,2,-1,0
15204,2,919.55,0,1,2,1,2,0,0
33345,9,60.08,1,0,2,1,1,-1,1
44581,7,29.99,0,1,1,0,1,1,1
35257,10,34.05,1,0,1,0,1,-1,1
20143,3,81.07,0,1,1,1,1,0,0
55917,4,29.99,1,0,2,1,1,-1,0
32027,9,63.26,0,1,2,0,2,0,0
36310,12,29.99,1,0,1,1,1,-1,0
54924,2,29.99,1,0,1,1,1,0,0
970,5,197.48,1,0,3,0,2,0,0
28183,10,257.31,1,0,3,0,3,0,0
2435,12,76.9,0,1,2,0,2,0,0
13262,4,445.64,1,0,2,0,3,1,0
61787,3,553.91,1,0,1,1,2,-1,1
16392,5,118.7,0,1,3,1,2,-1,0
33556,2,52.77,0,1,2,1,1,0,0
37306,3,49.86,1,0,1,1,1,-1,0
5381,3,176.85,1,0,1,0,2,0,0
21340,6,320.48,0,1,2,1,1,0,0
30842,6,90.72,0,1,2,1,1,-1,0
59768,5,93.64,1,0,1,0,2,-1,1
